Issue Title,Issue Body,Is Bug
DISABLED test_triton_bsr_scatter_mm_blocksize_16_cuda_bfloat16 (__main__.TestSparseCompressedTritonKernelsCUDA) module: sparse triaged module: flaky-tests skipped,"Platforms: linux, slow

This test was disabled because it is failing in CI. See [recent examples](https://hud.pytorch.org/flakytest?name=test_triton_bsr_scatter_mm_blocksize_16_cuda_bfloat16&suite=TestSparseCompressedTritonKernelsCUDA) and the most recent trunk [workflow logs](https://github.com/pytorch/pytorch/runs/18075318735).

Over the past 3 hours, it has been determined flaky in 3 workflow(s) with 3 failures and 3 successes.

**Debugging instructions (after clicking on the recent samples link):**
DO NOT ASSUME THINGS ARE OKAY IF THE CI IS GREEN. We now shield flaky tests from developers so CI will thus be green but it will be harder to parse the logs.
To find relevant log snippets:
1. Click on the workflow logs linked above
2. Click on the Test step of the job so that it is expanded. Otherwise, the grepping will not work.
3. Grep for `test_triton_bsr_scatter_mm_blocksize_16_cuda_bfloat16`
4. There should be several instances run (as flaky tests are rerun in CI) from which you can study the logs.


Test file path: `test_sparse_csr.py`

cc @alexsamardzic @nikitaved @pearu @cpuhrsch @amjames @bhosmer",False
DISABLED test_dropout_backward_cpu (__main__.TestNestedTensorAutogradCPU) triaged module: flaky-tests module: nestedtensor skipped oncall: pt2,"Platforms: dynamo

This test was disabled because it is failing in CI. See [recent examples](https://hud.pytorch.org/flakytest?name=test_dropout_backward_cpu&suite=TestNestedTensorAutogradCPU) and the most recent trunk [workflow logs](https://github.com/pytorch/pytorch/runs/18072901313).

Over the past 3 hours, it has been determined flaky in 4 workflow(s) with 12 failures and 4 successes.

**Debugging instructions (after clicking on the recent samples link):**
DO NOT ASSUME THINGS ARE OKAY IF THE CI IS GREEN. We now shield flaky tests from developers so CI will thus be green but it will be harder to parse the logs.
To find relevant log snippets:
1. Click on the workflow logs linked above
2. Click on the Test step of the job so that it is expanded. Otherwise, the grepping will not work.
3. Grep for `test_dropout_backward_cpu`
4. There should be several instances run (as flaky tests are rerun in CI) from which you can study the logs.


Test file path: `test_nestedtensor.py`

cc @cpuhrsch @jbschlosser @bhosmer @drisspg @soulitzer @ezyang @msaroufim @wconstab @bdhirsh @anijain2305 @zou3519",False
DISABLED test_backward_sub_strided_cpu (__main__.TestNestedTensorAutogradCPU) triaged module: flaky-tests module: nestedtensor skipped oncall: pt2,"Platforms: dynamo

This test was disabled because it is failing in CI. See [recent examples](https://hud.pytorch.org/flakytest?name=test_backward_sub_strided_cpu&suite=TestNestedTensorAutogradCPU) and the most recent trunk [workflow logs](https://github.com/pytorch/pytorch/runs/18066521053).

Over the past 3 hours, it has been determined flaky in 8 workflow(s) with 24 failures and 8 successes.

**Debugging instructions (after clicking on the recent samples link):**
DO NOT ASSUME THINGS ARE OKAY IF THE CI IS GREEN. We now shield flaky tests from developers so CI will thus be green but it will be harder to parse the logs.
To find relevant log snippets:
1. Click on the workflow logs linked above
2. Click on the Test step of the job so that it is expanded. Otherwise, the grepping will not work.
3. Grep for `test_backward_sub_strided_cpu`
4. There should be several instances run (as flaky tests are rerun in CI) from which you can study the logs.


Test file path: `test_nestedtensor.py`

cc @cpuhrsch @jbschlosser @bhosmer @drisspg @soulitzer @ezyang @msaroufim @wconstab @bdhirsh @anijain2305 @zou3519",False
DISABLED test_backward_for_sub_op_cpu (__main__.TestNestedTensorAutogradCPU) triaged module: flaky-tests module: nestedtensor skipped oncall: pt2,"Platforms: dynamo

This test was disabled because it is failing in CI. See [recent examples](https://hud.pytorch.org/flakytest?name=test_backward_for_sub_op_cpu&suite=TestNestedTensorAutogradCPU) and the most recent trunk [workflow logs](https://github.com/pytorch/pytorch/runs/18056138415).

Over the past 3 hours, it has been determined flaky in 9 workflow(s) with 27 failures and 9 successes.

**Debugging instructions (after clicking on the recent samples link):**
DO NOT ASSUME THINGS ARE OKAY IF THE CI IS GREEN. We now shield flaky tests from developers so CI will thus be green but it will be harder to parse the logs.
To find relevant log snippets:
1. Click on the workflow logs linked above
2. Click on the Test step of the job so that it is expanded. Otherwise, the grepping will not work.
3. Grep for `test_backward_for_sub_op_cpu`
4. There should be several instances run (as flaky tests are rerun in CI) from which you can study the logs.


Test file path: `test_nestedtensor.py`

cc @cpuhrsch @jbschlosser @bhosmer @drisspg @soulitzer @ezyang @msaroufim @wconstab @bdhirsh @anijain2305 @zou3519",False
DISABLED test_backward_for_add_op_cpu (__main__.TestNestedTensorAutogradCPU) triaged module: flaky-tests module: nestedtensor skipped oncall: pt2,"Platforms: dynamo

This test was disabled because it is failing in CI. See [recent examples](https://hud.pytorch.org/flakytest?name=test_backward_for_add_op_cpu&suite=TestNestedTensorAutogradCPU) and the most recent trunk [workflow logs](https://github.com/pytorch/pytorch/runs/18046641341).

Over the past 3 hours, it has been determined flaky in 2 workflow(s) with 6 failures and 2 successes.

**Debugging instructions (after clicking on the recent samples link):**
DO NOT ASSUME THINGS ARE OKAY IF THE CI IS GREEN. We now shield flaky tests from developers so CI will thus be green but it will be harder to parse the logs.
To find relevant log snippets:
1. Click on the workflow logs linked above
2. Click on the Test step of the job so that it is expanded. Otherwise, the grepping will not work.
3. Grep for `test_backward_for_add_op_cpu`
4. There should be several instances run (as flaky tests are rerun in CI) from which you can study the logs.


Test file path: `test_nestedtensor.py`

cc @cpuhrsch @jbschlosser @bhosmer @drisspg @soulitzer @ezyang @msaroufim @wconstab @bdhirsh @anijain2305 @zou3519",False
Add an option to `torch.nn.GRU` to use other activations than `tanh` ,"### 🚀 The feature, motivation and pitch

As of today, `torch.nn.GRU` is  using `tanh`

https://github.com/pytorch/pytorch/blob/main/aten/src/ATen/native/cuda/RNN.cu#L252

Some users request to be able to use other activations like SELU, PRELU, ...

TensorFlow/Keras has an option to choose the activation to use:
https://www.tensorflow.org/api_docs/python/tf/keras/layers/GRU

However, cuDNN GRU is also limited to `tanh` so we will need to fallback to our implementation if user is requesting an alternative activation.

### Alternatives

_No response_

### Additional context

_No response_",False
DISABLED test_backward_add_strided_cpu (__main__.TestNestedTensorAutogradCPU) triaged module: flaky-tests module: nestedtensor skipped oncall: pt2,"Platforms: dynamo

This test was disabled because it is failing in CI. See [recent examples](https://hud.pytorch.org/flakytest?name=test_backward_add_strided_cpu&suite=TestNestedTensorAutogradCPU) and the most recent trunk [workflow logs](https://github.com/pytorch/pytorch/runs/18024258928).

Over the past 3 hours, it has been determined flaky in 5 workflow(s) with 15 failures and 5 successes.

**Debugging instructions (after clicking on the recent samples link):**
DO NOT ASSUME THINGS ARE OKAY IF THE CI IS GREEN. We now shield flaky tests from developers so CI will thus be green but it will be harder to parse the logs.
To find relevant log snippets:
1. Click on the workflow logs linked above
2. Click on the Test step of the job so that it is expanded. Otherwise, the grepping will not work.
3. Grep for `test_backward_add_strided_cpu`
4. There should be several instances run (as flaky tests are rerun in CI) from which you can study the logs.


Test file path: `test_nestedtensor.py`

cc @cpuhrsch @jbschlosser @bhosmer @drisspg @soulitzer @ezyang @msaroufim @wconstab @bdhirsh @anijain2305 @zou3519",False
DISABLED test_as_nested_tensor_propagates_gradients_cpu (__main__.TestNestedTensorAutogradCPU) triaged module: flaky-tests module: nestedtensor skipped oncall: pt2,"Platforms: dynamo

This test was disabled because it is failing in CI. See [recent examples](https://hud.pytorch.org/flakytest?name=test_as_nested_tensor_propagates_gradients_cpu&suite=TestNestedTensorAutogradCPU) and the most recent trunk [workflow logs](https://github.com/pytorch/pytorch/runs/18019701994).

Over the past 3 hours, it has been determined flaky in 3 workflow(s) with 9 failures and 3 successes.

**Debugging instructions (after clicking on the recent samples link):**
DO NOT ASSUME THINGS ARE OKAY IF THE CI IS GREEN. We now shield flaky tests from developers so CI will thus be green but it will be harder to parse the logs.
To find relevant log snippets:
1. Click on the workflow logs linked above
2. Click on the Test step of the job so that it is expanded. Otherwise, the grepping will not work.
3. Grep for `test_as_nested_tensor_propagates_gradients_cpu`
4. There should be several instances run (as flaky tests are rerun in CI) from which you can study the logs.


Test file path: `test_nestedtensor.py`

cc @cpuhrsch @jbschlosser @bhosmer @drisspg @soulitzer @ezyang @msaroufim @wconstab @bdhirsh @anijain2305 @zou3519",False
DISABLED test_accumulate_grad_different_strides_cpu (__main__.TestNestedTensorAutogradCPU) triaged module: flaky-tests module: nestedtensor skipped oncall: pt2,"Platforms: dynamo

This test was disabled because it is failing in CI. See [recent examples](https://hud.pytorch.org/flakytest?name=test_accumulate_grad_different_strides_cpu&suite=TestNestedTensorAutogradCPU) and the most recent trunk [workflow logs](https://github.com/pytorch/pytorch/runs/18008909931).

Over the past 3 hours, it has been determined flaky in 9 workflow(s) with 27 failures and 9 successes.

**Debugging instructions (after clicking on the recent samples link):**
DO NOT ASSUME THINGS ARE OKAY IF THE CI IS GREEN. We now shield flaky tests from developers so CI will thus be green but it will be harder to parse the logs.
To find relevant log snippets:
1. Click on the workflow logs linked above
2. Click on the Test step of the job so that it is expanded. Otherwise, the grepping will not work.
3. Grep for `test_accumulate_grad_different_strides_cpu`
4. There should be several instances run (as flaky tests are rerun in CI) from which you can study the logs.


Test file path: `test_nestedtensor.py`

cc @cpuhrsch @jbschlosser @bhosmer @drisspg @soulitzer @ezyang @msaroufim @wconstab @bdhirsh @anijain2305 @zou3519",False
DISABLED test_complex_half_reference_testing_nn_functional_conv_transpose3d_cuda_complex32 (__main__.TestCommonCUDA) module: rocm triaged skipped,"Platforms: rocm

This test was disabled because it is failing on MI210 runners as part of https://github.com/pytorch/pytorch/pull/105980:
https://github.com/pytorch/pytorch/actions/runs/6557415708/job/17809641044

```
======================================================================
FAIL: test_complex_half_reference_testing_nn_functional_conv_transpose3d_cuda_complex32 (__main__.TestCommonCUDA)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""/opt/conda/envs/py_3.8/lib/python3.8/site-packages/torch/testing/_internal/common_utils.py"", line 2453, in wrapper
    method(*args, **kwargs)
  File ""/opt/conda/envs/py_3.8/lib/python3.8/site-packages/torch/testing/_internal/common_utils.py"", line 2453, in wrapper
    method(*args, **kwargs)
  File ""/opt/conda/envs/py_3.8/lib/python3.8/site-packages/torch/testing/_internal/common_device_type.py"", line 415, in instantiated_test
    result = test(self, **param_kwargs)
  File ""/opt/conda/envs/py_3.8/lib/python3.8/site-packages/torch/testing/_internal/common_device_type.py"", line 908, in test_wrapper
    return test(*args, **kwargs)
  File ""test_ops.py"", line 1222, in test_complex_half_reference_testing
    self.assertEqual(actual, expected, exact_dtype=False)
  File ""/opt/conda/envs/py_3.8/lib/python3.8/site-packages/torch/testing/_internal/common_utils.py"", line 3356, in assertEqual
    raise error_metas.pop()[0].to_error(
AssertionError: Tensor-likes are not close!

Mismatched elements: 1 / 1120 (0.1%)
Greatest absolute difference: 0.5810546875 at index (0, 0, 4, 1, 2) (up to 0.09 allowed)
Greatest relative difference: 0.1502685546875 at index (0, 0, 4, 1, 2) (up to 0.09 allowed)

To execute this test, run the following from the base repo dir:
    PYTORCH_TEST_WITH_ROCM=1 python test_ops.py -k test_complex_half_reference_testing_nn_functional_conv_transpose3d_cuda_complex32
```

cc @sunway513 @jithunnair-amd @pruthvistony @ROCmSupport @dllehr-amd @jataylo @hongxiayang",False
[dynamo] `CondHigherOrderVariable` should handle kwargs by flattening to args triaged oncall: pt2 module: higher order operators,"### 🚀 The feature, motivation and pitch

Currently, I believe it is not flattened. We throw an error if len(args) != 4

However, users may do something like the following:

```python
torch.cond(pred=True, true_fn=lambda x: x +1, false_fn=lambda x: x - 1, operands=(torch.tensor([0]),))
```
Causing a graph break when it could have been trivially traced within dynamo


cc @ezyang @msaroufim @wconstab @bdhirsh @anijain2305 @zou3519",False
