Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags
43460,Feature Request: Support for ragged argmin/argmax,2020-09-22 15:36:27+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops"")]"
43448,Complete functionality of SparseTensor.__mul__,2020-09-22 04:22:09+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops"")]"
43369,Cant save keras RNN model with custom cell whose call function accepts constants,2020-09-19 23:07:47+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.11"")]"
43324,"Standard Deviation calculation Pytorch vs TF, how to set unbiased",2020-09-18 01:58:46+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops""), Label(name=""TF 2.3"")]"
43263,TF 2.3 - loading of saved_model from disk with ragged=True input is slower than ragged=False,2020-09-16 12:59:47+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:keras""), Label(name=""type:performance""), Label(name=""TF 2.3"")]"
43083,"tf.data.experimental.make_csv_dataset, currently only supports one label; However, most datasets can have more than one label",2020-09-09 16:45:44+00:00,,1,4,"[Label(name=""type:feature""), Label(name=""comp:data"")]"
42980,Loading a TF1 Protocol buffer does not work in TF versions 2.2.0 and above,2020-09-05 10:40:46+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""regression issue""), Label(name=""comp:core""), Label(name=""TF 2.11"")]"
42973,tf.nn.max_pool2d: No support for tf.Tensor input for ksize,2020-09-04 23:07:25+00:00,,2,7,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:apis""), Label(name=""TF 2.11"")]"
42946,tf.nn.ctc_greedy_decoder: self define the output node's name,2020-09-04 01:58:35+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:apis""), Label(name=""comp:ops"")]"
42934,How to save tf.data.Dataset object?,2020-09-03 19:25:41+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:data"")]"
42878,TensorArray issues in XLA,2020-09-02 05:15:04+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:xla""), Label(name=""TF 2.11"")]"
42875,Tensorflow model dump in c++ during inference,2020-09-02 00:11:42+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:runtime"")]"
42722,non_max_suppression outputs each ROI's assignment to non-max supressed bbox,2020-08-28 08:16:10+00:00,,0,1,"[Label(name=""stat:contribution welcome""), Label(name=""type:feature""), Label(name=""stale""), Label(name=""comp:ops"")]"
42688,individual neuron pruning (similar to tfkerassurgeon),2020-08-26 19:18:39+00:00,,0,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:keras"")]"
42680,adapt() method of a CategoryEncoding layer returns the wrong shape when fitted to Integer list not starting at 0,2020-08-26 14:09:31+00:00,,1,11,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.11"")]"
42660,from_dlpack unable to process arrays with column-major strides,2020-08-25 15:35:22+00:00,,1,24,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:apis""), Label(name=""TF 2.3""), Label(name=""TF 2.5"")]"
42621,CoordConv,2020-08-24 13:18:59+00:00,,1,1,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:keras"")]"
42616,Memory leak when using MultiWorkerMirroredStrategy for distributed training,2020-08-24 08:27:07+00:00,,1,26,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:dist-strat"")]"
42614,Request for Prebuilt C++ Library libtensorflow_cc.so (probably from CI artifacts),2020-08-24 07:43:58+00:00,,2,8,"[Label(name=""type:feature""), Label(name=""type:build/install""), Label(name=""comp:runtime"")]"
42595,Support for batch to single element conversion,2020-08-23 08:54:29+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops""), Label(name=""comp:core"")]"
42513,Discrepancy between available operation semantics documentation and documentation of `tf2xla.python.xla.conv`,2020-08-20 13:06:32+00:00,,1,5,"[Label(name=""type:docs-bug""), Label(name=""stat:awaiting tensorflower""), Label(name=""comp:xla"")]"
42425,Convert savedmodel to h5 Keras format - AttributeError: 'AutoTrackable' object has no attribute 'summary',2020-08-17 07:18:44+00:00,,1,38,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.3"")]"
42424,```tf.stack``` returns different shapes when run in eager and graph mode,2020-08-17 05:23:13+00:00,,1,12,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.11"")]"
42399,Adding Conv3DLSTM and depth-wise separable Conv3D layers to tensorflow.keras API,2020-08-16 01:15:26+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:keras"")]"
42393,Add Object Detection EfficientDet/Retinanet Model(s) to tf.keras.applications,2020-08-15 15:23:33+00:00,,1,3,"[Label(name=""type:feature""), Label(name=""comp:keras"")]"
42388,Image-Scaling Attacks: Discuss threat and mention secure scaling options to prevent attacks,2020-08-15 11:35:47+00:00,,0,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:ops""), Label(name=""type:docs-feature"")]"
42380,"Embedding for Embedding Projector works on one computer, not on another.",2020-08-15 03:02:11+00:00,,1,2,"[Label(name=""comp:tensorboard""), Label(name=""type:bug""), Label(name=""TF 2.3"")]"
42370,Changing hyper parameters during training based on scalars,2020-08-14 14:01:47+00:00,,1,4,"[Label(name=""type:feature"")]"
42349,tf.data.experimental.dense_to_ragged_batch fails with inputs from generator with unspecified shape in TF 2.3,2020-08-14 02:27:05+00:00,,1,3,"[Label(name=""type:bug""), Label(name=""comp:data""), Label(name=""TF 2.11"")]"
42280,Predict on batch being able to do the prediction with inputs of different first shapes,2020-08-12 19:57:48+00:00,,1,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.5"")]"
42207,Reduction is average step time when disabling certain HLO passes,2020-08-10 23:52:57+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:gpu""), Label(name=""comp:xla""), Label(name=""type:performance""), Label(name=""TF 2.2"")]"
42144,Docs on using TPUs with custom training loop can be misleading,2020-08-08 00:55:29+00:00,,2,3,"[Label(name=""type:docs-bug""), Label(name=""stat:awaiting tensorflower""), Label(name=""comp:tpus"")]"
42120,Slow iteration/converting of tensors to vector<float> via Python C API,2020-08-07 08:52:15+00:00,,1,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:performance""), Label(name=""comp:core""), Label(name=""TF 2.9"")]"
42119,autograph fails inside keras model train_step including a for loop over a tensor,2020-08-07 08:13:38+00:00,,1,18,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""comp:autograph""), Label(name=""TF 2.10"")]"
42070,Universal Multiple Optimizer Wrapper with Layer Assignment,2020-08-05 19:29:43+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:keras"")]"
42033,Add deterministic tf.image.crop_and_resize backprop,2020-08-04 12:41:14+00:00,,1,7,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops"")]"
41957,Model performs differently for model.fit and custom training loop,2020-08-01 11:19:44+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.10"")]"
41940,AOT compiled graph is 2-7x slower than Python,2020-07-31 17:12:43+00:00,,1,16,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:xla""), Label(name=""type:performance""), Label(name=""TF 2.7"")]"
41894,"Add ""CIRCULAR"" mode padding to tensorflow.pad()",2020-07-30 10:20:45+00:00,,0,7,"[Label(name=""stat:contribution welcome""), Label(name=""type:feature""), Label(name=""stale""), Label(name=""comp:ops"")]"
41827,TF 2.3 training slowed down by 15% compared to 2.2,2020-07-28 15:35:28+00:00,,2,33,"[Label(name=""comp:keras""), Label(name=""type:performance""), Label(name=""TF 2.3"")]"
41798,S3 ParseURI supporting query parameters,2020-07-28 04:11:25+00:00,,0,5,"[Label(name=""type:feature""), Label(name=""comp:data"")]"
41796,the shared network inside a compiled keras model got modified after resetting the trainable attribute of the shared network,2020-07-28 02:49:55+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.10"")]"
41792,sampled_softmax_loss weights and logits don't get gradients,2020-07-28 00:33:05+00:00,,1,5,"[Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.10"")]"
41746,Autograph fails to convert nested **if-else** in a for loop,2020-07-26 16:32:13+00:00,,1,12,"[Label(name=""type:bug""), Label(name=""comp:autograph""), Label(name=""TF 2.11"")]"
41737,OP_REQUIRES failure in c++ LoadSavedModel with conv2d w/ bias into an Add,2020-07-26 01:29:19+00:00,,1,7,"[Label(name=""type:bug""), Label(name=""comp:runtime""), Label(name=""TF 2.3""), Label(name=""TF 2.5"")]"
41718,High CPU memory usage when calling GradientTape's gradient() when using multiple threads/cores,2020-07-25 02:39:12+00:00,,1,7,"[Label(name=""comp:ops""), Label(name=""type:performance""), Label(name=""TF 2.9"")]"
41699,Golang: SessionOptions & ConfigProto opaqueness & inaccessibility,2020-07-24 12:05:20+00:00,,1,4,"[Label(name=""type:feature""), Label(name=""comp:apis"")]"
41695,Keras Metric Multiple Outputs / Inputs,2020-07-24 09:09:31+00:00,,1,1,"[Label(name=""type:feature""), Label(name=""comp:keras"")]"
41625,"Logging of ""TensorFlow with TPUs"" example in Google Colab is happening Twice",2020-07-22 10:52:47+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:tpus""), Label(name=""TF 2.2"")]"
41594,tf.function breaks the gradient tape when looping over datasets,2020-07-21 14:12:36+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""comp:core""), Label(name=""TF 2.11"")]"
41589,When dose Tensorflow add elasticity function in worker？,2020-07-21 10:47:43+00:00,,1,6,"[Label(name=""type:feature""), Label(name=""comp:dist-strat"")]"
41525,Suggestions For Tensorflow v3,2020-07-18 08:41:11+00:00,,0,2,"[Label(name=""type:feature""), Label(name=""comp:core"")]"
41519,Any way to specific op name when I use saved_model,2020-07-18 02:33:49+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:apis""), Label(name=""TF 2.2"")]"
41467,Implement LSH-based Methods for Enhanced CPU-Only Performance,2020-07-16 20:42:28+00:00,,1,0,"[Label(name=""type:feature""), Label(name=""comp:runtime"")]"
41448,tf.keras cannot weight classes when using multiple outputs,2020-07-16 10:11:48+00:00,,1,51,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.5"")]"
41439,Tensorflow model benchmarking with keras model file,2020-07-16 03:45:20+00:00,,0,1,"[Label(name=""stat:contribution welcome""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""stale""), Label(name=""comp:keras"")]"
41424,[MLIR] HLO to LHLO conversion and fusion,2020-07-15 16:56:21+00:00,,1,5,"[Label(name=""type:others"")]"
41418,Built-in Method to check if a GPU is already Reserved,2020-07-15 14:47:11+00:00,,1,1,"[Label(name=""type:feature""), Label(name=""comp:gpu"")]"
41405,Error: #include nested too deeply (libtensorflow_cc.so),2020-07-15 08:51:20+00:00,,2,14,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""TF 2.3"")]"
41380,Windows - tensorflow.python.framework.errors_impl.UnknownError: Failed to rename: ,2020-07-14 17:04:28+00:00,,0,27,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:gpu""), Label(name=""TF 2.5"")]"
41360,Using HIP instead of CUDA (work on all graphics card),2020-07-14 01:00:42+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:gpu"")]"
41272,User defined color in tf.image.resize_with_crop_or_pad,2020-07-10 09:47:07+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops"")]"
41251,The `**kwargs` in `tf.keras.Model` does not accept any argument,2020-07-09 21:38:47+00:00,,1,7,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.11"")]"
41225,Masked Pooling and Convolution,2020-07-09 08:43:47+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:keras"")]"
41218,Differences in using tf.keras.Model.fit() API and writing training loop from scratch (simple regression model),2020-07-09 00:08:50+00:00,,1,10,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.11"")]"
41189,Autograph applied to Keras Custom Loss during Eager Execution,2020-07-08 09:06:35+00:00,,1,18,"[Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""comp:autograph""), Label(name=""TF 2.2"")]"
41161,Inconsistent regularization loss computation when used with pretrained models. ,2020-07-07 17:32:37+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.11"")]"
41123,"tf.keras.layers.Permute documentation is misleading, error messages even more so",2020-07-06 12:41:44+00:00,,2,9,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""awaiting PR merge""), Label(name=""TF 2.11"")]"
41118,Debug .dll build with CUDA support on Windows fails to link,2020-07-06 08:09:20+00:00,,2,11,"[Label(name=""stat:awaiting response""), Label(name=""type:build/install""), Label(name=""stale""), Label(name=""subtype:windows""), Label(name=""TF 2.2"")]"
41081,Zero AUROC when validation set is only comprised of positive labels,2020-07-04 13:03:01+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.11"")]"
41034,Error while saving a model with one layer having a list of one ragged item,2020-07-02 16:06:39+00:00,,1,8,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.11"")]"
41019,'fit' takes a dataset with increasing batch size,2020-07-02 08:26:32+00:00,,1,3,"[Label(name=""stat:contribution welcome""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""stale""), Label(name=""comp:keras"")]"
41009,“Layer is not connected” issue while accessing intermediate layer from custom callback if model is built by sub-classing,2020-07-01 23:15:59+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:keras""), Label(name=""TF 2.11"")]"
40997,Keras optional Input with default value,2020-07-01 17:13:26+00:00,,1,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops"")]"
40965,End2end Transformer Training by Using Ragged Tensor ,2020-07-01 05:08:06+00:00,,0,3,"[Label(name=""stat:contribution welcome""), Label(name=""type:feature""), Label(name=""stale""), Label(name=""comp:ops"")]"
40727,tf.nn.ctc_beam_search_decoder does not pick path with highest probability at next time step,2020-06-23 20:25:10+00:00,,1,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:apis""), Label(name=""TF 2.4"")]"
40614,"If TMP is not set, then the build system defaults to the wrong path",2020-06-19 13:51:48+00:00,,1,38,"[Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""TF 2.10"")]"
40605,Dynamical Tensor (and EagerTensor) slice assignment,2020-06-19 09:28:33+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops"")]"
40576,Trying to dynamically change weighted connections between training examples,2020-06-18 12:52:34+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:keras"")]"
40487,tfcompile for non-x86-64 CPU,2020-06-15 20:19:31+00:00,,1,1,"[Label(name=""stat:awaiting response""), Label(name=""type:feature""), Label(name=""comp:xla"")]"
40486,tfcompile AOT with quantization,2020-06-15 20:11:30+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:xla"")]"
40482,Support for use of tensorflow_probability.distributions.Distribution instances in model.fit(...),2020-06-15 17:49:59+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature"")]"
40468,Gradient compression,2020-06-15 10:40:00+00:00,,1,1,"[Label(name=""type:feature""), Label(name=""comp:dist-strat"")]"
40436,On the endianness of TensorProto::tensor_content,2020-06-13 16:49:27+00:00,,0,4,"[Label(name=""type:others""), Label(name=""comp:core"")]"
40421,MirroredStrategy preventing use of cuDNN GRU implementation,2020-06-12 19:44:35+00:00,,1,9,"[Label(name=""type:feature""), Label(name=""comp:dist-strat""), Label(name=""TF 2.2"")]"
40383,Feature Request: API to access peak memory usage of a function call that uses TF,2020-06-11 12:25:39+00:00,,1,1,"[Label(name=""type:feature""), Label(name=""comp:gpu"")]"
40253,Difference of 0.5 factor compared to Research Paper in Soft NMS implementation,2020-06-07 22:10:50+00:00,,2,13,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""awaiting PR merge"")]"
40252,Support including tensorflow directly in bazel WORKSPACEs,2020-06-07 22:10:19+00:00,,1,0,"[Label(name=""type:feature""), Label(name=""type:build/install""), Label(name=""subtype:bazel"")]"
40222,remove training nodes from freeze_graph failure using TransformGraph.,2020-06-06 13:38:14+00:00,,1,5,"[Label(name=""type:bug""), Label(name=""comp:grappler"")]"
40203,Provide compatibility with previous Keras-Preprocessing API.,2020-06-05 18:47:58+00:00,,2,12,"[Label(name=""stat:contribution welcome""), Label(name=""type:feature""), Label(name=""stale""), Label(name=""comp:keras"")]"
40195,Allow overriding the build method for Metrics,2020-06-05 13:29:13+00:00,,1,14,"[Label(name=""type:feature""), Label(name=""comp:keras"")]"
40193,Would be better to replace the signature of ReadNBytes to not have `size_t` as the type of the last argument.,2020-06-05 12:58:06+00:00,,1,0,"[Label(name=""type:others"")]"
40159,tf.ragged.constant does not detect dense dimensions,2020-06-04 16:37:02+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops""), Label(name=""TF 2.9"")]"
40125,tf.random.uniform unexpected behaviour for unknown shape,2020-06-03 17:06:26+00:00,,1,6,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.11"")]"
40065,tf.io.gfile / GCS fails to work on OpenSUSE,2020-06-01 20:05:13+00:00,,1,18,"[Label(name=""type:bug""), Label(name=""comp:core""), Label(name=""TF 2.11"")]"
40045,[MLIR/XLA] Invalid IR passes verification,2020-06-01 11:53:25+00:00,,1,6,"[Label(name=""type:bug""), Label(name=""comp:xla"")]"
39895,[MLIR] xla hlo -> lhlo conversion issue when operand is a constant tensor,2020-05-27 04:33:18+00:00,,1,26,"[Label(name=""type:bug""), Label(name=""comp:xla"")]"
39857,device_spec from_string method not accepting some inputs,2020-05-25 17:06:31+00:00,,2,8,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:gpu""), Label(name=""TF 2.11"")]"
39839,Passing initial_epoch parameter to callbacks' self.params in tf.keras.model.fit,2020-05-24 23:31:01+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:keras"")]"
39820,tf.queue.FIFOQueue throws NotFoundError on enqueue / dequeue if created in graph mode,2020-05-23 17:58:31+00:00,,1,3,"[Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""comp:autograph""), Label(name=""TF 2.9"")]"
39798,Unable to log scalar summaries in XLA,2020-05-23 02:34:43+00:00,,1,2,"[Label(name=""comp:tensorboard""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:xla""), Label(name=""TF 2.11"")]"
39792,Failed to legalize operation 'xla_hlo.return',2020-05-22 17:06:13+00:00,,1,5,"[Label(name=""type:bug""), Label(name=""comp:xla"")]"
39729,Is there any good detailed  description of GraphDef and Saved Model ?,2020-05-20 18:11:23+00:00,,1,8,"[Label(name=""comp:apis""), Label(name=""type:docs-feature"")]"
39629,Successive STFT transforms increases signal amplitude,2020-05-17 21:10:58+00:00,,1,5,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.9"")]"
39565,Recursive support for tf.io.gfile.glob,2020-05-14 23:18:36+00:00,,0,5,"[Label(name=""type:feature"")]"
39560,Suggest to the user to define a cache volume for bazel,2020-05-14 21:49:27+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""type:build/install""), Label(name=""subtype:bazel"")]"
39537,[feature request] - please consider adding in gpumlib features to tensorflow,2020-05-14 10:53:22+00:00,,1,1,"[Label(name=""type:feature""), Label(name=""comp:gpu"")]"
39526,Documentation for ensuring CUPTI for Profiling is Misleading,2020-05-14 01:48:52+00:00,,1,9,"[Label(name=""type:docs-bug""), Label(name=""comp:gpu"")]"
39498,Construct tf.SparseTensor with tf.int32 dense_shape,2020-05-13 10:04:07+00:00,,1,0,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops"")]"
39467,Build tensorflow 2.2.0 failed in '@upb//:upb' with the length argument in strncpy,2020-05-12 20:06:06+00:00,,0,19,"[Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""TF 2.2"")]"
39434,Upgrading from TF 2.1 to 2.2 gives 12% slowdown and 23% memory increase,2020-05-12 00:04:01+00:00,,1,24,"[Label(name=""stat:awaiting tensorflower""), Label(name=""comp:keras""), Label(name=""comp:gpu""), Label(name=""type:performance""), Label(name=""TF 2.7"")]"
39378,Java Module support,2020-05-10 14:40:44+00:00,,1,11,"[Label(name=""type:feature""), Label(name=""type:build/install"")]"
39375,Unstack a ragged tensor stacked by the tf data api,2020-05-10 14:12:20+00:00,,1,5,"[Label(name=""type:feature""), Label(name=""comp:data"")]"
39323,"InaccessibleTensorError: The tensor 'Tensor(""Tile:0"", shape=(None, 3), dtype=float32)' cannot be accessed here: it is defined in another function or code block.",2020-05-08 19:16:34+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:autograph""), Label(name=""TF 2.5"")]"
39305,control_dependencies with assert_equal,2020-05-08 10:05:57+00:00,,2,12,"[Label(name=""type:docs-bug""), Label(name=""stat:awaiting tensorflower""), Label(name=""comp:ops"")]"
39289,tf.Module.name_scope overrides parent scopes,2020-05-08 01:45:08+00:00,,1,1,"[Label(name=""comp:tensorboard""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""TF 2.5"")]"
39269,Unintended tf.distribute.ReplicaContext.merge_call behavior on TPU,2020-05-07 15:05:48+00:00,,0,8,"[Label(name=""type:bug""), Label(name=""comp:tpus""), Label(name=""TF 2.7"")]"
39268,Inconsistency in MirroredStrategy evaluation results for batch dependent metrics,2020-05-07 15:00:49+00:00,,1,8,"[Label(name=""type:bug""), Label(name=""comp:dist-strat""), Label(name=""TF 2.2"")]"
39263,Remove GCC_HOST_COMPILER_PREFIX as it may be out of sync with GCC_HOST_COMPILER_PATH,2020-05-07 12:28:40+00:00,,1,8,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:build/install""), Label(name=""subtype: ubuntu/linux""), Label(name=""TF 2.2"")]"
39173,tf.keras.metrics.MeanIoU API is practically unusable without a threshold,2020-05-05 00:44:46+00:00,,1,17,"[Label(name=""type:feature""), Label(name=""comp:keras"")]"
39167,tf.io.gfile.listdir is inconsistent between GCS dir and local dir - adds trailing slashes,2020-05-04 21:00:50+00:00,,1,19,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:ops""), Label(name=""TF 2.7"")]"
39152,TensorFlow can't be build for PS4 using Orbis LLVM compiler,2020-05-04 13:36:36+00:00,,1,9,"[Label(name=""stat:awaiting response""), Label(name=""stat:community support""), Label(name=""type:feature""), Label(name=""type:build/install""), Label(name=""stale"")]"
39149,Rank-k cholesky up/downdates,2020-05-04 12:44:14+00:00,,1,3,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops"")]"
39142,Adding Tab press for showing available methods and autocompletion for objects,2020-05-04 08:21:11+00:00,,1,3,"[Label(name=""type:others"")]"
39056,Serializing a tensor and writing to tf.train.Example from within a graph,2020-04-30 15:48:18+00:00,,1,11,"[Label(name=""type:bug""), Label(name=""comp:apis""), Label(name=""TF 2.7"")]"
39050,tf.nn.depthwise_conv2d with rank=1 kernels (separable filters),2020-04-30 09:58:18+00:00,,1,7,"[Label(name=""type:feature""), Label(name=""comp:apis"")]"
38943,Using tf.data.Dataset has big overhead,2020-04-27 14:24:42+00:00,,2,14,"[Label(name=""comp:data""), Label(name=""type:performance""), Label(name=""TF 2.4"")]"
38897,Qualify TensorFlow Docker Hub image as Docker Certified,2020-04-25 20:29:19+00:00,,1,0,"[Label(name=""type:feature""), Label(name=""type:build/install"")]"
38828,AutoGraph and tf.function are not working for TPU,2020-04-23 08:00:04+00:00,,1,10,"[Label(name=""type:bug""), Label(name=""comp:tpus""), Label(name=""TF 2.5"")]"
38772,No default summary writer available when using tf.py_function with autograph,2020-04-21 22:29:48+00:00,,1,2,"[Label(name=""comp:tensorboard""), Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""TF 2.12"")]"
38770,.NET Language Bindings,2020-04-21 21:49:31+00:00,,0,2,"[Label(name=""stat:contribution welcome""), Label(name=""type:feature""), Label(name=""stale""), Label(name=""comp:apis"")]"
38766,Gradient checkpointing for TF keras models,2020-04-21 20:54:46+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature"")]"
38762,TPU PyFunction results in UnavailableError: failed to connect to all addresses,2020-04-21 18:42:26+00:00,,2,31,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:tpus""), Label(name=""TF 2.9"")]"
38754,tf.name_scope with spaces does not raise ValueError in eager execution ,2020-04-21 14:48:08+00:00,,1,4,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:bug""), Label(name=""comp:eager""), Label(name=""comp:ops""), Label(name=""TF 2.9"")]"
38724,mixed precision for non-Keras TensorFlow scripts,2020-04-20 22:00:17+00:00,,1,5,"[Label(name=""type:feature""), Label(name=""comp:apis"")]"
42780,[ko][zh-cn] How to get chinese/korean fonts to work in matplotlib + Colab?,2020-04-20 18:40:49+00:00,,1,5,"[Label(name=""type:docs-bug"")]"
38670,Make it simpler to write custom metrics! ,2020-04-18 15:32:22+00:00,,1,6,"[Label(name=""type:feature""), Label(name=""comp:keras"")]"
38643,Resize Second Derivatives,2020-04-17 16:02:59+00:00,,1,2,"[Label(name=""stat:awaiting tensorflower""), Label(name=""type:feature""), Label(name=""comp:ops"")]"
