Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags,Final_Is_Bug
48526,CARU: A Content-Adaptive Recurrent Unit for the Transition of Hidden State in NLP feature module: nn module: rnn triaged,2020-11-28 04:04:11+00:00,,0,1,feature module: nn module: rnn triaged,True
48525,TorchScript input tensor size oncall: jit,2020-11-28 03:03:46+00:00,,2,1,oncall: jit,False
48518,C++ optimizer check for duplicate parameters module: optimizer triaged,2020-11-27 14:57:55+00:00,,0,0,module: optimizer triaged,True
48511,Ambiguous RuntimeError raised when device of input PackedSequence does not match with nn.LSTM's device module: nn module: rnn triaged,2020-11-27 06:50:36+00:00,,0,1,module: nn module: rnn triaged,True
48494,Inconsistent type of property stride of Conv1d and MaxPool1d module: nn triaged needs design module: ux,2020-11-26 17:21:49+00:00,,0,2,module: nn triaged needs design module: ux,True
48491,SegmentationFault when pytorch is installed from source. module: crash module: build triaged,2020-11-26 15:55:55+00:00,,0,4,module: crash module: build triaged,True
48486,[complex] torch.abs: does not match numpy  triaged module: complex module: numpy module: NaNs and Infs,2020-11-26 10:34:18+00:00,,1,1,triaged module: complex module: numpy module: NaNs and Infs,True
48485,Add wheels for all cuda versions on pypi module: binaries triaged,2020-11-26 10:34:15+00:00,,0,1,module: binaries triaged,True
48483,Vulkan Api Backend Build Error with GCC module: build triaged,2020-11-26 09:47:47+00:00,,0,6,module: build triaged,True
48478,Callbacks of Futures shouldn't wait inline on another future oncall: distributed module: ddp,2020-11-26 08:50:00+00:00,,0,1,oncall: distributed module: ddp,False
48466,[master] new default signature: op=<ReduceOp.SUM: 0>from `op=<ReduceOp.SUM> oncall: distributed module: docs triaged,2020-11-26 00:12:30+00:00,,0,1,oncall: distributed module: docs triaged,True
48465,anchored direct links to functions disappeared in 1.7.0 docs module: docs triaged module: doc infra,2020-11-25 23:58:54+00:00,,0,4,module: docs triaged module: doc infra,False
48457,compile error immintrin.h module: build triaged,2020-11-25 17:34:00+00:00,,0,4,module: build triaged,True
48452,After updating to Xcode 12 and LibTorch to 1.7.0. Facing issue when running unit test. oncall: jit oncall: mobile module: ios module: arm,2020-11-25 12:34:16+00:00,,1,8,oncall: jit oncall: mobile module: ios module: arm,True
48450,"Qt 5.14.2, libtorch1.7.0 cuda10.2，Error after using header file triaged module: static linking",2020-11-25 11:25:42+00:00,,0,3,triaged module: static linking,True
48439,cudnn convolution modifies the input Tensor metadata inplace when it tries to `.resize_()` it module: cudnn module: convolution triaged module: memory format,2020-11-25 07:16:16+00:00,,1,10,module: cudnn module: convolution triaged module: memory format,True
48419,pin_memory=True in DataLoader converts a tuple to list automatically module: dataloader triaged,2020-11-24 13:08:51+00:00,,0,1,module: dataloader triaged,True
48410,PyTorch Mobile speed_benchmark_torch crashes on mobile optimized model oncall: mobile,2020-11-24 04:33:08+00:00,,0,0,oncall: mobile,False
48408,TorchScript: Optional sized lists cannot be called with optional scalar values oncall: jit days,2020-11-24 01:40:47+00:00,,1,0,oncall: jit days,False
48400,conv_transpose3d returns different result when the input and kernel are mkldnn tensors high priority module: dependency bug module: convolution triaged module: mkldnn,2020-11-23 19:00:17+00:00,,1,2,high priority module: dependency bug module: convolution triaged module: mkldnn,True
48389,"Add parameter ""half_pixel_center =False"" to the Bilinear function triaged enhancement module: interpolation",2020-11-23 11:49:35+00:00,,0,2,triaged enhancement module: interpolation,False
48387,"Error occurred when trying to call ""torch::jit::load""method for loading "".pt"" file on IOS oncall: jit oncall: mobile",2020-11-23 10:55:55+00:00,,0,8,oncall: jit oncall: mobile,True
48382,hangs indefinitely at os.waitpid() high priority module: docs module: multiprocessing module: error checking triaged module: deadlock,2020-11-23 02:25:34+00:00,,0,8,high priority module: docs module: multiprocessing module: error checking triaged module: deadlock,True
48377,Management of Gpu memory to avoid memory errors feature module: memory usage triaged,2020-11-22 16:18:06+00:00,,0,3,feature module: memory usage triaged,True
48366,Add Go to high level interface feature triaged,2020-11-21 19:39:21+00:00,,0,1,feature triaged,True
48365,Custom exception for out of memory high priority feature triaged better-engineering,2020-11-21 16:40:09+00:00,,1,7,high priority feature triaged better-engineering,True
48353,[FR] bool tensor should support basic arithmetics triaged module: numpy module: type promotion module: boolean tensor,2020-11-21 02:37:10+00:00,,0,4,triaged module: numpy module: type promotion module: boolean tensor,True
48338,torch.float128 datatype feature triaged module: numpy,2020-11-20 22:35:44+00:00,,0,1,feature triaged module: numpy,True
48325,[JIT] Constant Propagation Shouldn't Run on Values that Escape the Graph oncall: jit days,2020-11-20 19:16:22+00:00,,1,1,oncall: jit days,True
48307,Provide torchscript support for staticmethods for classes derived from Enum oncall: jit,2020-11-20 13:18:00+00:00,,1,1,oncall: jit,False
48306,[doc] example for pairwise distance matrix module: docs module: nn triaged module: distance functions,2020-11-20 11:33:27+00:00,,0,4,module: docs module: nn triaged module: distance functions,False
48305,[RFC] CUDA-aware future for distributed oncall: distributed triaged module: rpc module: c10d,2020-11-20 10:00:06+00:00,,0,3,oncall: distributed triaged module: rpc module: c10d,True
48291,pytorch is not linked with support for cuda devices module: build module: cuda triaged,2020-11-20 02:45:08+00:00,,0,3,module: build module: cuda triaged,True
48287,"[doc] Error ""You've reached a dead end"" when opening torch.__config__ in the docs module: docs triaged module: doc infra",2020-11-20 01:18:54+00:00,,0,9,module: docs triaged module: doc infra,True
48281,Batched inplace mm changes stride when out size is correct triaged module: memory format module: linear algebra module: correctness (silent),2020-11-20 00:00:59+00:00,,0,6,triaged module: memory format module: linear algebra module: correctness (silent),True
48279,"Pytorch streams API don't execute concurrently, However Same code in CUDA does.  module: performance module: cuda triaged",2020-11-19 23:55:16+00:00,,0,12,module: performance module: cuda triaged,True
48273,torch.multinomial example is incorrect module: distributions module: docs triaged,2020-11-19 21:01:12+00:00,,0,5,module: distributions module: docs triaged,True
48251,torch.eye(d) is slow and hogs cpu for d >= 182 module: performance good first issue module: cpu triaged module: multithreading,2020-11-19 10:34:50+00:00,,0,7,module: performance good first issue module: cpu triaged module: multithreading,True
48246,[RFC] XPU device for PyTorch feature triaged module: intel,2020-11-19 08:36:34+00:00,,0,16,feature triaged module: intel,False
48245,"RuntimeError: ""threshold_cpu"" not implemented for 'Half' module: cpu triaged enhancement module: half",2020-11-19 08:32:51+00:00,,0,5,module: cpu triaged enhancement module: half,True
48243,torch.save writes file even when pickle fails module: serialization triaged,2020-11-19 07:14:06+00:00,,0,3,module: serialization triaged,True
48235,Softplus differs depending on number of elements in tensor module: nn triaged,2020-11-19 04:33:32+00:00,,0,3,module: nn triaged,True
48227,Modifying values() tensor of COO tensor requiring grad throws an odd error message module: sparse module: autograd triaged,2020-11-19 00:35:46+00:00,,0,2,module: sparse module: autograd triaged,True
48209,[FX] Write an inference optimization pass triaged module: fx,2020-11-18 22:30:07+00:00,,0,0,triaged module: fx,False
48203,Document torch.distributed.destroy_process_group() oncall: distributed module: docs triaged module: c10d,2020-11-18 21:27:45+00:00,,0,2,oncall: distributed module: docs triaged module: c10d,True
48202,"""Found no NVIDIA driver"" produces too much log module: cuda triaged",2020-11-18 21:13:13+00:00,,0,5,module: cuda triaged,True
48191,[JIT] Contained Module Attributes should be recursively compiled oncall: jit,2020-11-18 18:32:10+00:00,,1,1,oncall: jit,True
48177,Support for oneDNN / MKL-DNN on AArch64 triaged module: mkldnn module: arm,2020-11-18 15:06:02+00:00,,0,5,triaged module: mkldnn module: arm,True
48167,[libtorch] Build shared library with libtorch and compile a static library triaged module: static linking,2020-11-18 09:04:29+00:00,,0,1,triaged module: static linking,True
48163,nn.functional.interpolate backward in fp16 is extremely slow module: performance module: nn module: cuda triaged module: half module: interpolation,2020-11-18 07:04:32+00:00,,0,5,module: performance module: nn module: cuda triaged module: half module: interpolation,True
48153,More robust list comprehension  oncall: jit triaged weeks,2020-11-18 03:47:32+00:00,,1,2,oncall: jit triaged weeks,True
48108,JIT should not force users to write ugly code oncall: jit TSUsability,2020-11-17 18:12:42+00:00,,0,12,oncall: jit TSUsability,False
48106,quantization - document get_default_qconfig oncall: quantization triaged,2020-11-17 17:28:06+00:00,,1,3,oncall: quantization triaged,True
48094,[JIT][PE] Profiling Executor should re-profile `DifferentiableGraph` oncall: jit,2020-11-17 13:37:36+00:00,,0,0,oncall: jit,True
48090,[JIT] Constant folding on no-op `aten::mul` oncall: jit,2020-11-17 12:47:02+00:00,,0,0,oncall: jit,True
48089,[JIT] Optimization pass in profiling executor to fold away conditional branches oncall: jit,2020-11-17 12:22:31+00:00,,0,0,oncall: jit,False
48088,[dataloader] Worker threads to print the signal they received before they die module: dataloader triaged enhancement,2020-11-17 11:11:08+00:00,,0,0,module: dataloader triaged enhancement,True
48083,CPU Tensor with Python MP Freezing in Docker Container module: multiprocessing triaged module: docker,2020-11-17 08:12:36+00:00,,0,2,module: multiprocessing triaged module: docker,True
48082,Microsoft C++ exception: torch::jit::ErrorReport at memory location 0x0000001C0C3BBB40. oncall: jit,2020-11-17 06:51:03+00:00,,0,13,oncall: jit,False
48066,[JIT] Saving and Loading JIT Model Does Not Preserve __dir__ oncall: jit days,2020-11-17 00:11:20+00:00,,0,2,oncall: jit days,True
48064,FAILED: test_api/CMakeFiles/test_api.dir/dataloader.cpp.o  module: build triaged,2020-11-17 00:06:34+00:00,,0,4,module: build triaged,True
48054,RuntimeError: NYI: Named tensors are not supported with the tracer oncall: jit,2020-11-16 22:34:04+00:00,,0,1,oncall: jit,False
48045,"[NNC] Improve ""UNSUPPORTED DTYPE"" error messages  oncall: jit module: bootcamp NNC",2020-11-16 21:23:55+00:00,,0,0,oncall: jit module: bootcamp NNC,True
48033,Missing -fopenmp when used in torchvision module: build module: cpp-extensions triaged enhancement module: build warnings module: openmp,2020-11-16 19:57:36+00:00,,0,1,module: build module: cpp-extensions triaged enhancement module: build warnings module: openmp,True
48010,[complex] torch.{exp}: does not match numpy triaged module: complex module: numpy module: correctness (silent),2020-11-16 09:22:17+00:00,,1,6,triaged module: complex module: numpy module: correctness (silent),True
48000,Inconsistent complex results with NumPy when computing non-positive power of 0 triaged module: complex module: numpy module: NaNs and Infs,2020-11-16 06:19:48+00:00,,0,2,triaged module: complex module: numpy module: NaNs and Infs,True
47999,Torch DDP seems not prefer IPv6 over IPv4? high priority triage review oncall: distributed triaged,2020-11-16 05:21:11+00:00,,1,6,high priority triage review oncall: distributed triaged,True
47996,GPU Vendor-Agnosticism via Vulkan feature module: cuda module: rocm triaged module: vulkan,2020-11-16 03:19:15+00:00,,0,0,feature module: cuda module: rocm triaged module: vulkan,True
47993,"build pytorch from source on ubuntu, building error from fbgemm::SparseAdaGradSignature module: build module: collect_env.py triaged",2020-11-16 01:00:12+00:00,,0,31,module: build module: collect_env.py triaged,True
47990,Is nn.Conv2d equivalent with Unfold + Matrix Multiplication + Fold ? needs reproduction module: convolution triaged module: correctness (silent),2020-11-15 22:12:00+00:00,,0,10,needs reproduction module: convolution triaged module: correctness (silent),True
47988,Support calls to super().function() by implementing (poor man's) inheritance  oncall: jit TSRootCause:DynamicBehaviors,2020-11-15 21:19:58+00:00,,1,4,oncall: jit TSRootCause:DynamicBehaviors,False
47964,TorchScript is unable to distinguish int and ScalarType oncall: jit weeks TSRootCause:DefaultTypes TSUsability,2020-11-14 06:29:32+00:00,,1,14,oncall: jit weeks TSRootCause:DefaultTypes TSUsability,False
47954,[Feature] torch.bitwise_where triaged enhancement shadow review,2020-11-14 01:10:29+00:00,,0,3,triaged enhancement shadow review,False
47953,Linear algebra GPU backend tracking issue [magma/cusolver/cublas] high priority module: performance module: cuda triaged module: linear algebra,2020-11-14 00:51:02+00:00,,0,9,high priority module: performance module: cuda triaged module: linear algebra,True
47931,Unknown DispatchKey when indexing tensor with named dimensions triaged module: dispatch module: named tensor,2020-11-13 19:52:22+00:00,,0,1,triaged module: dispatch module: named tensor,True
47918,Function request: Sparse matrix inverse module: sparse triaged module: linear algebra function request,2020-11-13 16:22:49+00:00,,0,5,module: sparse triaged module: linear algebra function request,True
47917,LibTorch cannot load PyTorch exported model module: docs module: serialization triaged,2020-11-13 15:45:40+00:00,,0,15,module: docs module: serialization triaged,True
47916,Hash mismatch for METADATA file module: binaries triaged,2020-11-13 15:36:05+00:00,,0,3,module: binaries triaged,True
47915,sparse filter layers (more specifically convolutions) module: sparse triaged needs research function request,2020-11-13 15:17:20+00:00,,0,1,module: sparse triaged needs research function request,True
47912,Code becomes more than x20 slower after upgrading torch version module: performance triaged,2020-11-13 14:18:50+00:00,,0,3,module: performance triaged,True
47908,The speed of pytorch with cudatoolkit 11.0 is slower than cudatoolkit 10.2 module: performance module: cuda triaged,2020-11-13 08:38:08+00:00,,0,54,module: performance module: cuda triaged,True
47906,amp for custom op triaged module: custom-operators module: amp (automated mixed precision),2020-11-13 07:32:15+00:00,,0,4,triaged module: custom-operators module: amp (automated mixed precision),True
47904,Memory leak in nn.MaxPool2d layer when run on iOS module: memory usage triaged module: ios,2020-11-13 06:34:39+00:00,,0,0,module: memory usage triaged module: ios,True
47901,"Get forward output, grad, hessian all at once module: autograd triaged enhancement",2020-11-13 06:22:02+00:00,,0,4,module: autograd triaged enhancement,True
47887,"ONNX export of a scripted submodule fails with ""Modules that are called during a trace must be registered as submodules of the thing being traced"" oncall: jit module: onnx onnx-triaged",2020-11-13 01:09:04+00:00,,0,19,oncall: jit module: onnx onnx-triaged,True
47885,NCCL 2.7.8 errors on PyTorch distributed process group creation oncall: distributed triaged,2020-11-12 22:40:55+00:00,,0,23,oncall: distributed triaged,True
47883,`.modules()` is not callable in TorchScript when any submodule is a module interface type (i.e. a class decorated by `@torch.jit.interface`) oncall: jit,2020-11-12 22:23:32+00:00,,0,2,oncall: jit,True
47857,QAT with DDP should have documentation oncall: quantization triaged,2020-11-12 16:29:12+00:00,,1,3,oncall: quantization triaged,True
47844,Incorrect output loss value under specific CUDA version high priority module: dependency bug module: numerical-stability module: cuda triaged module: linear algebra module: tf32,2020-11-12 09:32:46+00:00,,0,10,high priority module: dependency bug module: numerical-stability module: cuda triaged module: linear algebra module: tf32,True
47841,Factorial & Binomial Coefficient triaged module: numpy function request,2020-11-12 08:37:37+00:00,,0,1,triaged module: numpy function request,True
47832,Error during distributed training needs reproduction oncall: distributed triaged,2020-11-12 06:02:33+00:00,,0,3,needs reproduction oncall: distributed triaged,True
47824,"DDP error, when I use ""if"" branch in forward function. module: autograd triaged module: ddp",2020-11-12 03:30:26+00:00,,0,3,module: autograd triaged module: ddp,True
47778,Eliminate redundant device guards in generic dispatch key kernel wrappers module: performance triaged module: dispatch,2020-11-11 20:33:22+00:00,,0,0,module: performance triaged module: dispatch,True
47753," Attempted to read a PyTorch file with version 3, but the maximum supported version for reading is 2 module: serialization triaged",2020-11-11 15:09:41+00:00,,0,9,module: serialization triaged,True
47751,Make libtorch modular module: binaries module: build triaged module: selective build,2020-11-11 13:52:28+00:00,,0,3,module: binaries module: build triaged module: selective build,True
47743,Cudnn header files should be copied into build package as well  module: windows triaged windows-triaged,2020-11-11 09:44:45+00:00,,0,27,module: windows triaged windows-triaged,True
47739,Conda package should install libtorch in the standard location module: binaries module: build triaged,2020-11-11 08:44:30+00:00,,0,0,module: binaries module: build triaged,True
47702,GPU acceleration for Apple's M1 chip? module: performance triaged,2020-11-10 22:05:54+00:00,,0,183,module: performance triaged,True
47699,DCNv2 Layers module: nn triaged function request,2020-11-10 20:44:45+00:00,,0,3,module: nn triaged function request,True
47692,pyre not able to infer the type of torch.jit.script oncall: jit,2020-11-10 19:32:04+00:00,,1,2,oncall: jit,True
47688,ARM Mac 16-core Neural Engine feature triaged,2020-11-10 19:00:32+00:00,,0,18,feature triaged,True
47682,Common dunder methods fail when called directly oncall: jit days,2020-11-10 17:07:35+00:00,,1,1,oncall: jit days,False
47681,How to install Pytorch on AIX7.2 without internet access? module: build triaged,2020-11-10 17:02:24+00:00,,0,1,module: build triaged,True
47669,Pytorch 1.7.0 with cuda 11.1.1 and cudnn 8.0.5 module: cuda oncall: releng module: ci triaged enhancement,2020-11-10 12:23:20+00:00,,0,20,module: cuda oncall: releng module: ci triaged enhancement,True
47650,DataParallel support for scripted modules in C++ oncall: jit triaged,2020-11-10 04:46:46+00:00,,1,2,oncall: jit triaged,True
47649,error: reference to __host__ function 'parallel_for<thrust::cuda_cub::for_each_f...' in __host__ __device__ function module: build module: cuda triaged,2020-11-10 03:50:43+00:00,,0,3,module: build module: cuda triaged,True
47627,Allow add_embedding to have dict for metadata triaged module: tensorboard,2020-11-09 21:44:09+00:00,,0,1,triaged module: tensorboard,True
47610,Input dimension check for `torch.gather` module: error checking triaged,2020-11-09 18:15:47+00:00,,0,1,module: error checking triaged,True
47609,Error while trying to load a pretrained ResNet34 VTN (Video Transformer Network) model in Android triaged oncall: mobile,2020-11-09 17:45:32+00:00,,0,0,triaged oncall: mobile,True
47591,PyTorch1.3.1 Can not using namespace torch::indexing module: cpp triaged,2020-11-09 06:42:52+00:00,,0,4,module: cpp triaged,True
47588,Can we apply Weight normalization hook to a method other than `forward`? module: nn triaged enhancement module: norms and normalization,2020-11-09 03:14:04+00:00,,0,1,module: nn triaged enhancement module: norms and normalization,True
47582,torch.nn.Module.apply cyclical references unbounded module: nn triaged,2020-11-08 20:08:21+00:00,,0,4,module: nn triaged,True
47568,Failed to get generated_cpp list module: build triaged,2020-11-08 07:59:23+00:00,,0,3,module: build triaged,True
47565,Keyword-only function not allowed with TorchScript oncall: jit module: bootcamp OSS contribution wanted days,2020-11-08 01:32:45+00:00,,1,2,oncall: jit module: bootcamp OSS contribution wanted days,False
47563,Handling multiple large-scale datasets efficiently  module: dataloader triaged,2020-11-07 18:58:00+00:00,,0,5,module: dataloader triaged,True
47560,Minumul LR is never reached in  module: optimizer triaged,2020-11-07 15:39:37+00:00,,0,1,module: optimizer triaged,True
47557,Ninja-built CUDAExtension build process ignores changed #include dependencies module: build triaged,2020-11-07 12:53:22+00:00,,0,0,module: build triaged,True
47546,Whats Pytorch's policy on adding support for a wider range of hardwares for training and inference?  triaged module: backend,2020-11-07 04:39:28+00:00,,0,3,triaged module: backend,False
47535,per channel observer to work for weights of groupwise conv transpose oncall: quantization low priority triaged,2020-11-06 23:32:41+00:00,,0,4,oncall: quantization low priority triaged,True
47513,ReduceLROnPlateau fails for negative input module: docs module: optimizer triaged,2020-11-06 19:35:25+00:00,,0,5,module: docs module: optimizer triaged,True
47502,Hackable python-only autograd engine module: autograd triaged,2020-11-06 16:33:23+00:00,,0,6,module: autograd triaged,True
47481,[fx] scripting a model with tensor list as input fails triaged module: fx,2020-11-06 00:55:11+00:00,,0,1,triaged module: fx,True
47476,Reciprocal and reciprocal square root instructions are too inaccurate on ARM64 triaged module: correctness (silent) module: arm,2020-11-06 00:20:41+00:00,,0,2,triaged module: correctness (silent) module: arm,True
47447,"thread blocked when moving a tensor from GPU to CPU, by calling the function .cpu() in pytorch. This kind of block can be stop by any window event like mouse moving/clicking or keyboard pressing. module: cuda module: cpu triaged",2020-11-05 16:46:46+00:00,,0,0,module: cuda module: cpu triaged,True
47439,how to use torch.utils.checkpoint + gru with variable length sequence? module: rnn triaged,2020-11-05 13:25:06+00:00,,0,3,module: rnn triaged,True
47433,unbalanced gpu memory when using DistributedDataParallel oncall: distributed triaged,2020-11-05 08:22:38+00:00,,0,5,oncall: distributed triaged,True
47422,[Discussion] Use the unicode variant of the Windows API module: windows module: internals triaged,2020-11-05 04:11:50+00:00,,0,21,module: windows module: internals triaged,True
47378,torch.vmap giving INTERNAL ASSERT FAILED error triaged module: vmap,2020-11-04 19:08:19+00:00,,0,13,triaged module: vmap,True
47363,FX quantization: we should preserve original model class name through the quantization passes oncall: quantization low priority triaged,2020-11-04 17:20:27+00:00,,1,7,oncall: quantization low priority triaged,True
47357,Conv1D formula in docs is wrong module: docs module: nn triaged,2020-11-04 14:01:40+00:00,,0,5,module: docs module: nn triaged,True
47351,no member named 'beta1' in 'torch::optim::AdamOptions' module: docs module: optimizer triaged actionable,2020-11-04 09:32:49+00:00,,0,5,module: docs module: optimizer triaged actionable,False
47342,My demo app uses other package name will crash but org.pytorch.demo oncall: mobile,2020-11-04 06:47:05+00:00,,0,2,oncall: mobile,True
47341,ConvTranspose1d groups=channels is very slow!!! module: cudnn module: convolution triaged,2020-11-04 06:41:49+00:00,,0,5,module: cudnn module: convolution triaged,True
47336,[jit] Properly support slicing of ModuleList oncall: jit,2020-11-04 03:42:11+00:00,,0,2,oncall: jit,False
47335,[jit] support length inference for list comprehension oncall: jit,2020-11-04 03:36:34+00:00,,0,2,oncall: jit,False
47311,Quantized modules should properly implement __getstate__ and __setstate__ (copy.deepcopy doesn't work on quantized model) oncall: quantization triaged,2020-11-03 20:30:45+00:00,,0,5,oncall: quantization triaged,True
47307,[Feature request] Stochastic Frank-Wolfe optimizer feature module: optimizer triaged,2020-11-03 20:05:00+00:00,,0,1,feature module: optimizer triaged,False
47291,ProcessGroupNCCL NCCL lib version mismatch module: binaries oncall: distributed triaged,2020-11-03 17:09:47+00:00,,0,7,module: binaries oncall: distributed triaged,True
47281,Error: invalid use of register module: build triaged,2020-11-03 15:18:51+00:00,,0,4,module: build triaged,True
47265,[Feature Request] tensorboard add_graph support for multiple method oncall: visualization,2020-11-03 07:13:10+00:00,,0,0,oncall: visualization,False
47260,DDP doesn't work with retain_graph = True high priority triage review oncall: distributed triaged,2020-11-03 04:03:44+00:00,,1,6,high priority triage review oncall: distributed triaged,True
47218,[JIT] Alias Annotations for Native Schema List Ops Is Subtly Wrong high priority oncall: jit days weeks,2020-11-02 19:52:37+00:00,,0,2,high priority oncall: jit days weeks,True
47217,RuntimeError: Exporting the operator quantize_per_tensor to ONNX opset version 10 is not supported. module: onnx feature triaged onnx-triaged onnx-needs-info,2020-11-02 19:50:31+00:00,,0,33,module: onnx feature triaged onnx-triaged onnx-needs-info,False
47208,[RFC] Add test execution time analysis CI workflow module: ci triaged,2020-11-02 18:39:18+00:00,,0,0,module: ci triaged,True
47201,torch.save has a maximum size regardless of RAM module: docs module: serialization triaged function request,2020-11-02 17:49:56+00:00,,0,3,module: docs module: serialization triaged function request,True
47177,LayerNorm on Android will cause very high cpu usage oncall: mobile,2020-11-02 02:05:37+00:00,,0,0,oncall: mobile,False
47175,[feature request] Show warning if optimizer.zero_grad() was not called before optimizer.step() module: nn module: optimizer triaged module: ux,2020-11-01 21:00:24+00:00,,0,4,module: nn module: optimizer triaged module: ux,True
47163,Grad strides do not match bucket view strides. oncall: distributed module: memory format module: ddp,2020-11-01 09:48:49+00:00,,0,14,oncall: distributed module: memory format module: ddp,True
47162,Custon C++ classes are not traceable  oncall: jit weeks,2020-11-01 05:57:41+00:00,,1,1,oncall: jit weeks,False
47161,segfault during shutdown with torch1.7 module: dependency bug module: crash triaged module: pybind module: third_party,2020-10-31 21:50:33+00:00,,0,3,module: dependency bug module: crash triaged module: pybind module: third_party,True
47149,Allow all torch.nn modules to accept arbitrary batch dimensions module: nn triaged enhancement module: batching module: ux,2020-10-31 07:41:52+00:00,,0,6,module: nn triaged enhancement module: batching module: ux,True
47128,AMP doesn't gracefully handle optimizers for disabled regions triaged module: amp (automated mixed precision),2020-10-30 18:38:28+00:00,,0,4,triaged module: amp (automated mixed precision),False
47117,ctx.save_for_backward doesn't save torch.Tensor subclasses fully module: docs module: autograd triaged enhancement needs design module: __torch_function__,2020-10-30 14:43:00+00:00,,0,26,module: docs module: autograd triaged enhancement needs design module: __torch_function__,True
47116,trying to Installing pytorch on python3.9 via pip results in an non-descript error high priority module: binaries oncall: releng triaged,2020-10-30 13:04:51+00:00,,0,13,high priority module: binaries oncall: releng triaged,True
47111,THCudaShutdown should be called before THCState_free module: cuda module: memory usage triaged,2020-10-30 09:25:13+00:00,,0,0,module: cuda module: memory usage triaged,True
47109,Pytorch 1.7/Cuda 11.1 binaries module: binaries module: cuda triaged,2020-10-30 08:43:01+00:00,,0,22,module: binaries module: cuda triaged,True
47056,Training slows down and memory usage increases when upgrading from PyTorch 1.6 to 1.7 module: performance triaged module: regression module: amp (automated mixed precision),2020-10-29 15:55:44+00:00,,0,15,module: performance triaged module: regression module: amp (automated mixed precision),True
47055,"[types] torch.utils.data.{Dataset, Sampler} are not Sized triaged enhancement needs research module: data",2020-10-29 15:27:53+00:00,,0,18,triaged enhancement needs research module: data,True
47052,Activation functions for complex tensors module: nn triaged module: complex function request,2020-10-29 14:55:35+00:00,,0,20,module: nn triaged module: complex function request,True
47051,Tensor subclasses lose type when pickling module: serialization triaged enhancement module: __torch_function__,2020-10-29 13:45:54+00:00,,0,7,module: serialization triaged enhancement module: __torch_function__,True
47037,"Change ""_next_index()"" in DataLoader to a public and stable API module: dataloader triaged needs research",2020-10-29 02:39:22+00:00,,0,0,module: dataloader triaged needs research,True
47028,torch.autograd.backward() fails to sync with other stream module: autograd triaged,2020-10-28 22:51:49+00:00,,1,7,module: autograd triaged,True
47027,Fix the way imports are done to be more correct for static type checkers module: typing triaged enhancement,2020-10-28 22:43:42+00:00,,1,31,module: typing triaged enhancement,True
47010,[JIT] Tracing turns None Device Input into a Constant oncall: jit weeks,2020-10-28 19:42:15+00:00,,0,0,oncall: jit weeks,False
46999,"torch.sum(tensor(2.), dim=0) (and probably other reduction functions) doesn't make sense module: docs triaged module: reductions",2020-10-28 17:26:03+00:00,,0,4,module: docs triaged module: reductions,True
46995,max_pool2d always fails on native Android app oncall: mobile,2020-10-28 16:56:08+00:00,,0,7,oncall: mobile,False
46980,torch.acos not supported for sparse layout module: sparse triaged function request,2020-10-28 10:41:48+00:00,,0,2,module: sparse triaged function request,False
46979,[JIT] scripting torchaudio.transforms.MFCC() error  oncall: mobile,2020-10-28 09:58:07+00:00,,0,1,oncall: mobile,True
46971,Yolov5 detect.py(ingerence) Error:Torch.nn.modules.module.ModuleAttributeError: 'Hardswish' object has no attribute 'inplace' module: nn module: pickle triaged,2020-10-28 07:15:10+00:00,,0,12,module: nn module: pickle triaged,True
46948,Record shaping assertions and use them for tracing / scripting optimization and codegen oncall: jit module: codegen,2020-10-27 22:03:28+00:00,,0,4,oncall: jit module: codegen,False
46947,Add Optimistic Mirror Descent (OMD) module: optimizer triaged,2020-10-27 21:51:11+00:00,,0,0,module: optimizer triaged,False
46946,Changing order of field assignments breaks TorchScript classes oncall: jit,2020-10-27 21:31:07+00:00,,1,2,oncall: jit,False
46944,Export TorchScript Classes as TorchScript code oncall: jit,2020-10-27 21:23:33+00:00,,1,3,oncall: jit,False
46929,Pooling code does not allow sliding window starting in right padded region triaged module: pooling,2020-10-27 17:38:33+00:00,,0,0,triaged module: pooling,True
46918,Jacobians computed by autograd.functional.jacobian with compute_graph sometimes set requires_grad True module: autograd triaged,2020-10-27 15:08:15+00:00,,0,9,module: autograd triaged,True
46907,SummaryWriter deletes data automatically when there are too many module: tensorboard oncall: visualization,2020-10-27 11:07:01+00:00,,0,5,module: tensorboard oncall: visualization,False
46904,Authentication for RPC oncall: distributed triaged module: rpc module: tensorpipe,2020-10-27 08:54:48+00:00,,0,5,oncall: distributed triaged module: rpc module: tensorpipe,True
46902,How to use clang as a cuda compiler instead of nvcc? module: build triaged enhancement,2020-10-27 05:52:23+00:00,,0,1,module: build triaged enhancement,True
46899,CUDA out of memory when using torch.load module: cuda triaged,2020-10-27 03:03:27+00:00,,0,0,module: cuda triaged,True
46886,Support deleting a parameter/buffer by name feature module: nn triaged module: ux,2020-10-26 23:12:05+00:00,,0,6,feature module: nn triaged module: ux,True
46869,[META] DO NOT DELETE THIS LABEL triaged open source fb-exported Merged,2020-10-26 19:33:36+00:00,,0,1,triaged open source fb-exported Merged,True
46829,Mixing Numpy's arrays and PyTorch tensors triaged module: numpy needs design module: ux,2020-10-26 00:39:36+00:00,,0,10,triaged module: numpy needs design module: ux,True
