Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags
108621,[inductor] Triton matmul templates should use reduced_precision_reduction flags,2023-09-06 03:14:18+00:00,,1,1,"[Label(name=""feature""), Label(name=""good first issue""), Label(name=""triaged""), Label(name=""module: half""), Label(name=""oncall: pt2""), Label(name=""module: inductor""), Label(name=""matrix multiplication"")]"
108618,Backward bypassing for torch.where,2023-09-06 02:35:58+00:00,2023-09-25 16:24:29+00:00,0,4,"[Label(name=""module: autograd""), Label(name=""triaged""), Label(name=""module: NaNs and Infs"")]"
108607,CUDA not available in nightly,2023-09-05 23:38:21+00:00,2023-09-06 21:39:41+00:00,1,2,"[Label(name=""oncall: releng"")]"
108602,torchrun fails to run on Windows 11,2023-09-05 22:44:12+00:00,,1,0,"[Label(name=""module: windows""), Label(name=""triaged"")]"
108586,"TorchInductor workers use ""fork"" which doesn't work in a multithreaded environment",2023-09-05 18:30:48+00:00,2023-11-02 20:54:27+00:00,1,7,"[Label(name=""triaged""), Label(name=""module: multithreading""), Label(name=""oncall: pt2""), Label(name=""module: inductor"")]"
108583,Figure out #108256 for branch cut,2023-09-05 17:22:55+00:00,2023-09-06 14:54:53+00:00,0,2,"[Label(name=""triaged""), Label(name=""module: pytree"")]"
108582,[dynamo] scalar <comp op> tensor not supported,2023-09-05 17:15:52+00:00,2023-10-23 19:05:22+00:00,1,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
108569,Call for a deterministic implementation of scatter_add_cuda_kernel,2023-09-05 15:02:12+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: scatter & gather ops"")]"
108568,Torch Jit Script Running on CPU produces NAN values,2023-09-05 14:57:20+00:00,2023-09-22 00:59:25+00:00,0,16,"[Label(name=""oncall: jit"")]"
108567,Allow slicing of Nested Tensors along constant dimensions,2023-09-05 14:50:12+00:00,,0,2,"[Label(name=""triaged""), Label(name=""module: nestedtensor"")]"
108566,Exportability problems with `at::RecordFunction` due to ABI mismatch in layout of struct defined in header file,2023-09-05 13:49:20+00:00,2023-09-20 02:29:11+00:00,0,5,"[Label(name=""oncall: profiler"")]"
108565,`bytes(...)` support of torch tensor does not match numpy + it would be nice to support tensor.tobytes() as alias,2023-09-05 12:38:40+00:00,,0,17,"[Label(name=""feature""), Label(name=""triaged""), Label(name=""module: numpy"")]"
108557,[Quant][PT2E] Quantization Metadata copy causes quantization flow extreme slow ,2023-09-05 07:35:14+00:00,2023-09-07 04:02:31+00:00,1,10,"[Label(name=""oncall: quantization"")]"
108556,Question about the use of ddp_model.no_sync() with torch.utils.checkpoint.checkpoint,2023-09-05 07:24:10+00:00,2023-09-05 15:18:46+00:00,0,1,[]
108532,"Breaking incompatibility with Cuda 12.2, pytorch stable, torchvision",2023-09-04 20:14:33+00:00,,0,2,"[Label(name=""module: binaries""), Label(name=""module: crash""), Label(name=""module: cuda""), Label(name=""triaged"")]"
108530,Segment_reduce can't be compiled,2023-09-04 19:03:40+00:00,2023-09-04 19:18:40+00:00,0,1,"[Label(name=""oncall: pt2"")]"
108529,Inputs to setup_context() of autograd.Function does not contain default values of forward(),2023-09-04 18:49:33+00:00,2023-09-19 16:24:00+00:00,1,0,"[Label(name=""module: autograd""), Label(name=""triaged"")]"
108527,torch.lgamma documentation error,2023-09-04 17:05:59+00:00,2023-09-11 22:29:14+00:00,0,1,"[Label(name=""module: docs""), Label(name=""triaged"")]"
108524,GH API issues are preventing multiple ci jobs to start.,2023-09-04 16:51:37+00:00,2023-09-06 13:17:11+00:00,0,15,"[Label(name=""ci: sev""), Label(name=""ci: sev-infra.thirdparty"")]"
108522,nn.Transformer has dropout layers that BERT / GPT-2 do not have,2023-09-04 16:01:31+00:00,,0,0,"[Label(name=""module: docs""), Label(name=""triaged""), Label(name=""oncall: transformer/mha"")]"
108521,"resutl of (torch.mm(a,b) does not match result of (a[:part,:], b)",2023-09-04 15:54:12+00:00,,0,2,"[Label(name=""module: numerical-stability""), Label(name=""triaged""), Label(name=""matrix multiplication"")]"
108520,[inductor] CPU int32 overflow behavior differs between clang and gcc,2023-09-04 15:11:28+00:00,,0,10,"[Label(name=""triaged""), Label(name=""bug""), Label(name=""oncall: pt2""), Label(name=""module: m1""), Label(name=""module: inductor""), Label(name=""module: cpu inductor"")]"
108519,Pytorch profiler with Tensorboard example not working,2023-09-04 14:12:45+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: tensorboard"")]"
108514,torch model to onnx conversion success but failed when inference,2023-09-04 10:50:35+00:00,,0,0,"[Label(name=""module: onnx""), Label(name=""triaged"")]"
108503,"F.scaled_dot_product_attention incorrect results when using CUDA, masking, and bfloat16",2023-09-04 01:34:57+00:00,2023-09-06 19:08:12+00:00,0,1,"[Label(name=""triaged""), Label(name=""oncall: transformer/mha""), Label(name=""module: correctness (silent)"")]"
108500,[cond] cache size limit exceeeded,2023-09-03 20:41:20+00:00,,1,7,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""pre_dispatch tracing""), Label(name=""module: higher order operators""), Label(name=""module: pt2-dispatcher"")]"
108496,The CPU version of `torch.cummax` is slow,2023-09-03 17:42:17+00:00,,0,0,"[Label(name=""module: performance""), Label(name=""module: cpu""), Label(name=""triaged"")]"
108494,backend-friendly distributions,2023-09-03 13:00:20+00:00,,0,1,"[Label(name=""module: distributions""), Label(name=""feature""), Label(name=""module: cuda""), Label(name=""triaged"")]"
108493,RWKV + Adam exp_avg_sq will change from positive to negative after loss.backward(),2023-09-03 12:39:25+00:00,,0,3,"[Label(name=""needs reproduction""), Label(name=""module: optimizer""), Label(name=""triaged"")]"
108491,Suppport Fused AdamW on CPU,2023-09-03 07:20:27+00:00,,0,2,"[Label(name=""module: performance""), Label(name=""feature""), Label(name=""module: optimizer""), Label(name=""triaged""), Label(name=""needs research"")]"
108484,DistributedDataParallel to support __getattr__,2023-09-02 21:31:21+00:00,,1,2,"[Label(name=""oncall: distributed""), Label(name=""triaged"")]"
108483,Efficient and robust calculation of diag(sparse @ diag @ sparse),2023-09-02 19:00:57+00:00,,0,0,"[Label(name=""module: sparse""), Label(name=""feature""), Label(name=""triaged"")]"
108481,Requesting Functorch Batching Rule for aten::linalg_eigh,2023-09-02 17:09:13+00:00,2023-10-09 21:36:55+00:00,0,2,"[Label(name=""feature""), Label(name=""triaged""), Label(name=""module: linear algebra""), Label(name=""actionable""), Label(name=""module: functorch"")]"
108476,DISABLED test_allocator_settings (__main__.TestCudaMallocAsync),2023-09-02 06:49:36+00:00,2023-10-13 18:40:07+00:00,0,3,"[Label(name=""module: rocm""), Label(name=""triaged""), Label(name=""skipped"")]"
108474,CNN w variable sized input performance regression 1.10.2 cu113 -> 2.0.1 cu117,2023-09-02 05:10:01+00:00,,0,12,"[Label(name=""module: performance""), Label(name=""module: nn""), Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: regression"")]"
108472,Silent correctness issue if input tensors have existing storage offsets,2023-09-02 02:24:40+00:00,2023-09-06 15:31:28+00:00,1,0,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""module: correctness (silent)""), Label(name=""oncall: pt2""), Label(name=""module: inductor"")]"
108446,`SymInt` input doesn't get optimized out from `torch.compiled()` graph even if unused,2023-09-01 21:06:26+00:00,,0,1,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
108445,_foreach_copy_ with scalar second arg,2023-09-01 20:54:54+00:00,,1,3,"[Label(name=""feature""), Label(name=""module: optimizer""), Label(name=""triaged""), Label(name=""actionable""), Label(name=""module: mta"")]"
108442,Torch compile generates incorrect graph on Llama model,2023-09-01 20:04:58+00:00,,1,1,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""module: regression""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
108432,Wrong result of first run with torch.compile() when backend is using torch.jit.trace() and model has inplace operators ,2023-09-01 17:53:14+00:00,,0,2,"[Label(name=""oncall: jit""), Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108411,we should have a more descriptive error message for torch._scaled_mm on non-H100 GPUs,2023-09-01 13:58:42+00:00,2023-09-07 21:26:55+00:00,2,0,"[Label(name=""module: cuda""), Label(name=""triaged"")]"
108409,```RuntimeError: derivative for aten::linear_backward is not implemented``` with apple silicon,2023-09-01 13:18:59+00:00,2023-09-04 22:10:21+00:00,0,4,"[Label(name=""module: autograd""), Label(name=""triaged""), Label(name=""module: mps"")]"
108408,`torch.asarray` `copy=True` parameter has no effect if `device=` is not `None` or `cpu`,2023-09-01 09:29:24+00:00,2023-09-06 15:16:39+00:00,1,2,"[Label(name=""high priority""), Label(name=""triage review""), Label(name=""triaged""), Label(name=""module: correctness (silent)""), Label(name=""module: python frontend"")]"
108407,torch.einsum() computes different results on cpu and cuda on A100 GPU.,2023-09-01 09:19:57+00:00,,0,5,"[Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: linear algebra"")]"
108406,enhance documentation around the developer build,2023-09-01 08:57:32+00:00,,0,1,"[Label(name=""triaged""), Label(name=""topic: docs"")]"
108405,The document around dynamo -> custom-backends -> Composable Backends is out of date,2023-09-01 08:43:34+00:00,2023-09-04 02:45:32+00:00,0,1,"[Label(name=""triaged""), Label(name=""topic: docs"")]"
108404,multiple AMD GPUs,2023-09-01 08:22:32+00:00,,1,16,"[Label(name=""module: multi-gpu""), Label(name=""module: rocm""), Label(name=""triaged"")]"
108403,update for M1 and M2 chip apple silicon,2023-09-01 08:03:15+00:00,2023-09-04 22:07:00+00:00,0,2,[]
108401,Crash on converting circular padding  to onnx,2023-09-01 07:10:17+00:00,,0,0,"[Label(name=""module: onnx""), Label(name=""triaged"")]"
108399,Generalize weight prepacking during quantized model deserialization,2023-09-01 05:58:58+00:00,,1,6,"[Label(name=""oncall: quantization""), Label(name=""low priority""), Label(name=""triaged"")]"
108388,PT2 constant folding is using a lot of memory and caused GPU OOM,2023-09-01 02:14:56+00:00,2023-09-20 18:24:43+00:00,1,2,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108381,"FSDP always puts parameters to fp32 when loading state_dict, even if state_dict has bf16 params",2023-08-31 23:02:32+00:00,,0,2,"[Label(name=""oncall: distributed"")]"
108380,Update `ProcessGroupNCCL::pointToPoint` to warn about `TORCH_NCCL_AVOID_RECORD_STREAMS`,2023-08-31 23:00:53+00:00,2023-09-07 13:53:43+00:00,0,0,"[Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""actionable""), Label(name=""topic: docs"")]"
108378,NCCL ISend is not asynchronous ,2023-08-31 22:00:54+00:00,,0,2,"[Label(name=""oncall: distributed""), Label(name=""module: c10d"")]"
108357,AttributeError: module 'sympy' has no attribute 'Expr',2023-08-31 17:48:33+00:00,2023-08-31 20:07:55+00:00,0,3,[]
108347,`tril/triu` to have a `fill_value` option that defaults to zero.,2023-08-31 14:19:35+00:00,2023-08-31 18:46:49+00:00,0,3,"[Label(name=""module: linear algebra"")]"
108346,C++ API `torch::nn::functional::interpolate` does not check invalid input tensor in a correct way,2023-08-31 13:32:07+00:00,2023-09-05 17:56:25+00:00,0,0,"[Label(name=""module: nn""), Label(name=""module: error checking""), Label(name=""triaged"")]"
108345,"Cross Entropy doesn't work with the specific batch, but works with each sample from this batch",2023-08-31 11:06:47+00:00,2023-11-09 16:33:08+00:00,0,10,"[Label(name=""module: nn""), Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""actionable"")]"
108344,"compiling for rocm, but getting cuda errors",2023-08-31 10:04:16+00:00,2023-09-01 08:14:33+00:00,0,4,"[Label(name=""module: build""), Label(name=""module: rocm""), Label(name=""triaged"")]"
108342,ONNX export constant folding messes up with shared weight deduplication,2023-08-31 09:43:58+00:00,,0,2,"[Label(name=""module: onnx""), Label(name=""triaged"")]"
108341,"Added attention mechanism error,Need to modify torch.use_deterministic_algorithms(True)",2023-08-31 09:36:13+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: determinism"")]"
108337,torch._dynamo.export not support Tensor.item(),2023-08-31 09:07:44+00:00,2023-09-07 21:30:15+00:00,1,4,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108334,memory leak in torch>=2.0.0,2023-08-31 08:16:58+00:00,2023-08-31 16:45:34+00:00,0,6,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108333,[inductor][cpu] [amp] acc check fails,2023-08-31 08:02:10+00:00,2023-09-20 01:32:09+00:00,1,6,"[Label(name=""triaged""), Label(name=""module: cpu inductor"")]"
108332,RuntimeError: dims.value().size() == self->getMaybeRFactorDomain().size(),2023-08-31 07:48:19+00:00,,0,0,"[Label(name=""oncall: jit"")]"
108324,[inductor][cpu] Perf regression,2023-08-31 03:14:18+00:00,,1,4,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: cpu inductor"")]"
108323,[inductor][cpu] AssertionError: ordered_kwargs_for_cpp_kernel has to be provided,2023-08-31 03:04:55+00:00,2023-09-06 13:15:20+00:00,1,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: inductor"")]"
108300,Can't run Test/Inductor test: test_compiled_optimizers.py,2023-08-30 23:33:21+00:00,,0,9,"[Label(name=""module: windows""), Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108283,[HigherOrderOp] Should support SymInt as input to body function,2023-08-30 20:54:28+00:00,2023-09-13 02:14:23+00:00,1,2,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108282,[HigherOrderOp] Should automatically pop modes,2023-08-30 20:50:17+00:00,2023-09-14 20:46:35+00:00,1,0,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108277,Transformer performance drop due to slow PyTorch GEMMs,2023-08-30 20:08:29+00:00,,0,2,"[Label(name=""module: performance""), Label(name=""module: cuda""), Label(name=""triaged"")]"
108276,jx_nest_base + max_autotune fails with `sympy.polys.polyerrors.PolynomialError: non-commutative expressions are not supported``,2023-08-30 20:07:14+00:00,2023-08-30 22:57:22+00:00,1,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: inductor"")]"
108274,API: Restructure ONNX API doc with clear separation between TorchScript-based and FX-based explorer,2023-08-30 19:46:45+00:00,2023-09-08 18:23:56+00:00,1,0,"[Label(name=""module: onnx""), Label(name=""triaged""), Label(name=""release notes: onnx""), Label(name=""topic: docs"")]"
108269,torch.compile + DDP + activation checkpointing not working,2023-08-30 18:46:00+00:00,2023-09-15 03:44:08+00:00,1,21,"[Label(name=""high priority""), Label(name=""module: checkpoint""), Label(name=""triaged""), Label(name=""module: ddp""), Label(name=""oncall: pt2"")]"
108268,ONNX-FX based exporter documentation/tutorial topics for PyTorch 2.1,2023-08-30 18:41:02+00:00,,1,0,"[Label(name=""module: onnx""), Label(name=""triaged""), Label(name=""release notes: onnx"")]"
108246,pack_padded_sequence on GPU device,2023-08-30 16:46:36+00:00,,0,1,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108245,Integrate cutlass headers and scripts in pytorch package,2023-08-30 16:17:47+00:00,,0,10,"[Label(name=""oncall: releng""), Label(name=""triaged""), Label(name=""topic: binaries""), Label(name=""oncall: pt2"")]"
108244,Pytorch versions without the abi3 flag,2023-08-30 16:15:20+00:00,,0,2,"[Label(name=""module: binaries""), Label(name=""triaged""), Label(name=""module: python frontend"")]"
108241,Unrecognized attribute: axes for operator ReduceMean during onnx model conversion,2023-08-30 15:44:00+00:00,,0,2,"[Label(name=""module: onnx""), Label(name=""triaged"")]"
108231, DistributedSampler class: Change total_size into num_samples,2023-08-30 13:47:56+00:00,,0,4,"[Label(name=""oncall: distributed""), Label(name=""triaged"")]"
108227,torch-2.1.0.dev20230829 bug ,2023-08-30 10:59:09+00:00,2023-09-05 09:36:43+00:00,0,5,"[Label(name=""needs reproduction""), Label(name=""triaged""), Label(name=""module: python frontend"")]"
108226,torch.nn.functional.pad() with value type bool,2023-08-30 10:24:22+00:00,,0,1,"[Label(name=""oncall: jit"")]"
108225,"[docs] F.interpolate(uint8_input, mode = 'bicubic', ...) overshoot behavior: adjust the note in docs to explain that for uint8 saturating store is done and no manual clamp is needed or mention that bicubic is not supported for uint8 inputs",2023-08-30 10:21:01+00:00,,0,7,"[Label(name=""module: docs""), Label(name=""module: nn""), Label(name=""triaged""), Label(name=""actionable"")]"
108224,qnnpack quantized model can not be traced,2023-08-30 08:41:40+00:00,,2,4,"[Label(name=""oncall: jit""), Label(name=""oncall: quantization""), Label(name=""low priority""), Label(name=""triaged"")]"
108223,"C++ API RNN modules(`RNN`, `LSTM`, `GRU`) crash by segfault with `num_layers <= 0`",2023-08-30 08:18:43+00:00,2023-09-09 19:33:59+00:00,1,1,"[Label(name=""module: cpp""), Label(name=""module: nn""), Label(name=""triaged""), Label(name=""actionable"")]"
108219,C++ API `torch::nn::Conv*` modules crash by div0 with `groups==0`,2023-08-30 07:55:35+00:00,2023-09-08 23:18:34+00:00,0,1,"[Label(name=""module: cpp""), Label(name=""module: nn""), Label(name=""triaged""), Label(name=""actionable"")]"
108218,[Compile] new_empty() during elementwise decomposition results in an erroneous FX graph,2023-08-30 07:50:01+00:00,2023-09-03 04:32:29+00:00,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108212,Is there a standard procedure to check the consistency of environment across all nodes in PyTorch DDP training?,2023-08-30 03:57:55+00:00,,0,0,"[Label(name=""oncall: distributed"")]"
108211,[Compile] Running Llama2 with torch.compile and FSDP results in Type mismatch assert in LlamaRotaryEmbedding ,2023-08-30 03:15:21+00:00,,1,6,"[Label(name=""high priority""), Label(name=""oncall: distributed""), Label(name=""triaged""), Label(name=""module: fsdp""), Label(name=""oncall: pt2""), Label(name=""module: distributed"")]"
108210,Using distributed RPC and DDP together triggers error.,2023-08-30 03:12:34+00:00,,0,1,"[Label(name=""oncall: distributed"")]"
108209,ninja: build stopped: subcommand failed.,2023-08-30 02:54:36+00:00,,0,2,"[Label(name=""needs reproduction""), Label(name=""module: cpp-extensions""), Label(name=""triaged"")]"
108208,`torch.cuda.memory._record_memory_history()`: Warning: Unsupported unwinding pattern,2023-08-30 02:42:13+00:00,2023-08-30 22:33:11+00:00,0,2,"[Label(name=""high priority""), Label(name=""triage review""), Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: CUDACachingAllocator"")]"
108205,Inconsistent dim handling between eager mode and primtorch *fftn operators,2023-08-30 00:49:42+00:00,2023-09-11 23:17:58+00:00,1,1,"[Label(name=""triaged""), Label(name=""module: primTorch""), Label(name=""oncall: pt2"")]"
108204,Inconsistent dtype handling between eager mode and primtorch fft operators,2023-08-30 00:27:26+00:00,2023-09-11 23:17:38+00:00,1,2,"[Label(name=""triaged""), Label(name=""module: primTorch""), Label(name=""oncall: pt2"")]"
108197,AdaptiveMaxPool documentation is not detailed,2023-08-29 23:55:40+00:00,,0,1,"[Label(name=""module: docs""), Label(name=""module: nn""), Label(name=""triaged""), Label(name=""actionable""), Label(name=""module: pooling"")]"
108195,[FakeTensor] torch.repeat_interleave not working with `allow_dynamic_output_shape_ops=True`,2023-08-29 23:31:37+00:00,2023-09-08 16:48:38+00:00,1,1,"[Label(name=""triaged""), Label(name=""module: fakeTensor""), Label(name=""module: dynamic shapes"")]"
108190,[FSDP] incorrect backward prefetch order when using BackwardPrefetch.BACKWARD_POST,2023-08-29 22:22:30+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: fsdp"")]"
108183,[Performance] Pass in head_size_og to FlashAttentionV2 ,2023-08-29 20:45:13+00:00,,1,0,"[Label(name=""triaged""), Label(name=""module: multi-headed-attention"")]"
108181,"'test_index_add_correctness' - ""AssertionError: RuntimeError not raised by """,2023-08-29 20:20:32+00:00,2023-11-03 18:01:15+00:00,1,0,"[Label(name=""module: tests""), Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108179,User-specific metadata in the exported model,2023-08-29 19:50:13+00:00,2023-08-29 20:33:25+00:00,0,1,[]
108175,Enable FlashAttentionV2 on Windows,2023-08-29 18:31:59+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: multi-headed-attention"")]"
108174,FlashAttentionV2 will OOM when building on ci/cd with default settings,2023-08-29 18:29:55+00:00,,1,4,"[Label(name=""module: cuda""), Label(name=""module: ci""), Label(name=""triaged"")]"
108173,"xcit_large_24_p8_224: traced output has float32 dtype but eager output has float16 dtype. [ERROR] dtype mismatch torch.float16, torch.float32",2023-08-29 18:02:46+00:00,2023-10-06 02:13:54+00:00,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108164,Compile error triggered with nn.InstanceNorm with torch.compile(),2023-08-29 17:08:40+00:00,2023-09-02 06:06:54+00:00,0,4,"[Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108163,[FX] subgraph_rewriter cannot replace pattern for exported GraphModule,2023-08-29 16:34:17+00:00,2023-08-29 19:20:56+00:00,0,2,[]
108159,Inductor fails on `sub` of symbolic values.,2023-08-29 16:18:00+00:00,2023-09-06 21:01:40+00:00,1,2,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: inductor"")]"
108158,TORCHELASTIC_RESTART_COUNT doesn't seem to be broadcasted to all worker,2023-08-29 15:51:21+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: elastic""), Label(name=""oncall: r2p"")]"
108155,Automate release only changes in https://github.com/pytorch/pytorch/pull/108053,2023-08-29 15:09:23+00:00,,1,1,"[Label(name=""oncall: releng""), Label(name=""module: ci""), Label(name=""triaged"")]"
108154,torchtriton workflows adopt for release,2023-08-29 14:52:20+00:00,2023-09-07 20:07:39+00:00,2,4,"[Label(name=""high priority""), Label(name=""triage review""), Label(name=""oncall: releng""), Label(name=""module: ci""), Label(name=""ciflow/binaries"")]"
108152,`Tensor.uniform_` uses illegal argument name `from`,2023-08-29 14:43:21+00:00,,0,2,"[Label(name=""module: distributions""), Label(name=""triaged""), Label(name=""module: python frontend"")]"
108148,`ignore_index` isn't used for MPS backend in CrossEntropyLoss / F.cross_entropy,2023-08-29 14:22:08+00:00,2023-09-26 04:13:17+00:00,0,2,"[Label(name=""triaged""), Label(name=""module: mps"")]"
108145,Problems hit when upgrading the version of HF used in CI,2023-08-29 14:07:18+00:00,,1,1,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes"")]"
108142,Array.h and reverse_iterator.h are GPL v3.0,2023-08-29 11:45:33+00:00,2023-09-11 17:21:03+00:00,0,1,"[Label(name=""triage review""), Label(name=""triaged"")]"
108132,Compiled nn.CosineEmbeddingLoss cannot handle tensors with different devices,2023-08-29 05:53:13+00:00,2023-09-07 01:37:36+00:00,1,1,"[Label(name=""needs reproduction""), Label(name=""triaged""), Label(name=""oncall: pt2"")]"
108128,nccl:all_reduce is not profiled correctly,2023-08-29 04:24:47+00:00,,0,2,"[Label(name=""oncall: distributed""), Label(name=""oncall: profiler"")]"
108127,Support CUDA autocast for `torch.linalg.vecdot()`,2023-08-29 04:13:29+00:00,2023-08-29 21:33:59+00:00,0,10,"[Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: linear algebra""), Label(name=""module: amp (automated mixed precision)"")]"
108118,GitHub 2023/08/28 outage,2023-08-29 02:21:14+00:00,2023-08-29 02:52:49+00:00,0,1,"[Label(name=""ci: sev""), Label(name=""ci: sev-infra.thirdparty"")]"
108110,[inductor] Minifier fails on resnet50_quantized_qat,2023-08-29 00:12:38+00:00,,1,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: inductor"")]"
108108,[BC BREAKING] Change default behavior of scaled_dot_product_attention's causal masking alignment,2023-08-28 23:47:02+00:00,,0,0,"[Label(name=""module: bc-breaking""), Label(name=""module: nn""), Label(name=""oncall: transformer/mha""), Label(name=""topic: bc breaking"")]"
108107,[inductor] soft_actor_critic training is slower than eager,2023-08-28 23:43:13+00:00,,0,0,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: inductor""), Label(name=""internal ramp-up task"")]"
108106,Sequence Parallel for non-Pairwise Parallel and uneven MLP layers.,2023-08-28 23:41:05+00:00,2023-09-24 19:19:00+00:00,0,5,"[Label(name=""oncall: distributed""), Label(name=""triaged"")]"
108102,_sampled_addmm_kernel cause 'misaligned address' with new triton pin,2023-08-28 22:37:00+00:00,,1,4,"[Label(name=""module: sparse""), Label(name=""triaged"")]"
108099,DISABLED test_multilayer_var_cpu (__main__.CpuTests),2023-08-28 21:41:02+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: macos""), Label(name=""skipped"")]"
108095,[inductor] minifier fails on moco,2023-08-28 20:56:32+00:00,,1,3,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamic shapes""), Label(name=""module: inductor"")]"
108090,[Optimizer Perf] Improve speed of _init_group to c++,2023-08-28 19:47:57+00:00,,0,4,"[Label(name=""module: performance""), Label(name=""module: optimizer""), Label(name=""triaged""), Label(name=""needs research"")]"
108079,Aliased Input/Output Requirement in `aot_export_joint_simple`,2023-08-28 18:21:02+00:00,,1,6,"[Label(name=""triaged""), Label(name=""bug""), Label(name=""oncall: pt2""), Label(name=""module: aotdispatch""), Label(name=""module: pt2-dispatcher"")]"
108074,TorchDynamo/Inductor does not let CPython >=3.11 optimize function calls in graph breaks,2023-08-28 17:44:51+00:00,2023-09-07 13:05:36+00:00,1,6,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
108072,LayerNorm outputs off for eps=1e-6,2023-08-28 17:14:58+00:00,2023-08-31 00:18:56+00:00,0,5,"[Label(name=""module: nn""), Label(name=""module: cpu""), Label(name=""triaged"")]"
108068,dynamo: support torch.autograd.Function with tensor subclass input,2023-08-28 16:45:06+00:00,2023-09-01 14:13:04+00:00,0,3,"[Label(name=""module: autograd""), Label(name=""triaged""), Label(name=""tensor subclass""), Label(name=""oncall: pt2""), Label(name=""module: dynamo"")]"
108067,Mixing symints with tensors may break inductor,2023-08-28 16:40:45+00:00,2023-08-31 20:26:43+00:00,1,0,"[Label(name=""triaged""), Label(name=""module: dynamic shapes"")]"
108055,[v.2.1.0] Release Tracker,2023-08-28 14:20:55+00:00,2023-10-06 19:33:26+00:00,0,81,"[Label(name=""triaged"")]"
108054,torch.reciprocal with Empty Tensor Triggers Error in torch.compile on Stable Release,2023-08-28 14:12:29+00:00,2023-08-28 23:45:00+00:00,0,4,"[Label(name=""needs reproduction""), Label(name=""oncall: pt2""), Label(name=""module: inductor"")]"
108048,LayerNorm with bias=False doesn't work,2023-08-28 13:11:15+00:00,2023-08-28 18:23:20+00:00,1,2,"[Label(name=""high priority""), Label(name=""module: nn""), Label(name=""triaged"")]"
108047,DDP training can not accept subnet address in IPV6,2023-08-28 12:29:24+00:00,,0,6,"[Label(name=""oncall: distributed""), Label(name=""triaged"")]"
108046,Enhanced Available Backend Discovery and Selection in PyTorch 2,2023-08-28 09:11:22+00:00,,0,5,"[Label(name=""triaged""), Label(name=""enhancement""), Label(name=""module: python frontend"")]"
108045,DataLoader - pytorch inconsistency between cpu and mps - Apple Silicon,2023-08-28 08:58:36+00:00,2023-08-29 11:13:52+00:00,0,1,"[Label(name=""high priority""), Label(name=""triaged""), Label(name=""module: correctness (silent)""), Label(name=""module: mps"")]"
108043,RuntimeError with nn.ConstantPad when using torch.compile in max-autotune mode,2023-08-28 07:45:45+00:00,2023-11-30 20:03:59+00:00,0,4,"[Label(name=""triaged""), Label(name=""oncall: pt2""), Label(name=""module: inductor"")]"
108041,"Undefined Symobl: pybind11::detail::type_caster<at::Tensor, void>::load(pybind11::handle, bool)",2023-08-28 07:09:30+00:00,,0,5,"[Label(name=""needs reproduction""), Label(name=""triaged""), Label(name=""module: pybind"")]"
