Issue Number,Issue Title,Time created,Time closed,Number of Assignees,Number of Comments,Tags
12045,Create a custom function using the functions from math_cpu.cc source code in Caffe2?,2018-09-25 11:33:44+00:00,,0,4,"[Label(name=""caffe2"")]"
12010,Caffe2 compiled with MKLDNN doesn't have device_type = MKLDNN,2018-09-24 11:58:10+00:00,,0,0,"[Label(name=""caffe2"")]"
12007,caffe2's installation is still problematic...,2018-09-24 09:34:16+00:00,,0,3,"[Label(name=""caffe2"")]"
11996,Test the Caffe2 Installation with GPU erro,2018-09-23 15:30:59+00:00,,0,0,"[Label(name=""caffe2"")]"
11982,[feature request] Publish wheels with debug symbols,2018-09-22 19:43:08+00:00,,0,12,"[Label(name=""module: binaries""), Label(name=""triaged"")]"
11980,[Enhancement] Increase user-friendliness of dataset.random_split,2018-09-22 18:36:55+00:00,,0,6,"[Label(name=""triaged""), Label(name=""enhancement""), Label(name=""module: data"")]"
11978,[Caffe2] Attempting to install Caffe2 in Google Colab,2018-09-22 17:43:12+00:00,,0,7,"[Label(name=""caffe2"")]"
11976,[caffe2] Documentation of Optimizers (Python API),2018-09-22 15:57:13+00:00,,0,0,"[Label(name=""caffe2"")]"
11974,Specify out= argument to convolution,2018-09-22 13:56:42+00:00,,0,5,"[Label(name=""module: convolution""), Label(name=""triaged""), Label(name=""enhancement"")]"
11967,Jit cannot trace autograd for certain operator,2018-09-22 05:53:14+00:00,,0,1,"[Label(name=""oncall: jit"")]"
11951,dtype mismatch error messages can be misleading,2018-09-21 21:33:38+00:00,,0,4,"[Label(name=""todo""), Label(name=""module: error checking""), Label(name=""module: molly-guard""), Label(name=""triaged"")]"
11937,[feature request] Kumaraswamy distribution,2018-09-21 15:57:18+00:00,,0,4,"[Label(name=""module: distributions""), Label(name=""feature""), Label(name=""triaged"")]"
11936,torch.bmm doesn't support CUDA uint8 (byte) tensor,2018-09-21 15:49:16+00:00,,0,9,"[Label(name=""todo""), Label(name=""module: bootcamp""), Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""enhancement""), Label(name=""module: linear algebra"")]"
11890,caffe2 argmax and argmin documentation incorrect for output type,2018-09-20 15:23:31+00:00,,0,0,"[Label(name=""caffe2"")]"
11885,[caffe2] Bug for softmaxwithloss operator,2018-09-20 06:28:12+00:00,,0,0,"[Label(name=""caffe2"")]"
11869,[caffe2] Unaligned AVX instruction operands in LayerNorm implementation in OSS build,2018-09-19 18:09:49+00:00,,0,0,"[Label(name=""caffe2"")]"
11865,[Caffe2] Errors occured when running Cpp Predictor,2018-09-19 17:42:36+00:00,,0,5,"[Label(name=""caffe2"")]"
11861,[Caffe2 installation problem],2018-09-19 12:30:42+00:00,,0,4,"[Label(name=""caffe2"")]"
11854,error: ‘array_size’ is not a class template,2018-09-19 08:22:42+00:00,,0,1,"[Label(name=""module: build""), Label(name=""module: cpp""), Label(name=""triaged"")]"
11850,[Caffe2/Bug] Cannot enable MKL-DNN,2018-09-19 02:00:52+00:00,,0,5,"[Label(name=""caffe2"")]"
11793,DataParallel: Parallel_apply assert len(modules) == len(inputs) AssertionError,2018-09-18 08:16:58+00:00,,0,5,"[Label(name=""oncall: distributed""), Label(name=""triaged"")]"
11791,[caffe2]Can i build caffe2 library only for cpu inference purpose and reduce the binary size?,2018-09-18 07:28:40+00:00,,0,1,"[Label(name=""caffe2"")]"
11790,set num_workers on the dataloader make the jupyter kernel crash at the almost end of the epoch ,2018-09-18 07:10:15+00:00,,0,1,"[Label(name=""module: dataloader""), Label(name=""triaged"")]"
11786,Mysterious error due to num_workers: 1,2018-09-18 04:39:45+00:00,,0,6,"[Label(name=""module: multiprocessing""), Label(name=""triaged"")]"
11735,Caffe2 installation:  libcaffe2_gpu.so: undefined reference to `caffe2::ClipTransformRGB,2018-09-16 01:34:53+00:00,,1,5,"[Label(name=""caffe2"")]"
11727,Semaphore leaks in dataloader,2018-09-15 03:07:32+00:00,,0,8,"[Label(name=""module: dataloader""), Label(name=""triaged"")]"
11678,[caffe2] adam_op implementation is incorrect.,2018-09-14 00:32:47+00:00,,0,0,"[Label(name=""caffe2"")]"
11645,One GPU is more memory efficient than Multiple GPUs,2018-09-13 16:38:37+00:00,,0,1,"[Label(name=""module: multi-gpu""), Label(name=""triaged""), Label(name=""module: data parallel"")]"
11636,undefined reference to caffe2,2018-09-13 13:40:07+00:00,,0,1,"[Label(name=""caffe2"")]"
11635,[Feature request] Advanced indexing in functions like `expand`,2018-09-13 12:59:37+00:00,,0,1,"[Label(name=""triaged""), Label(name=""module: advanced indexing"")]"
11633,DataLoader: Could not wrapper a exception in threads,2018-09-13 12:26:29+00:00,,0,2,"[Label(name=""module: dataloader""), Label(name=""module: error checking""), Label(name=""triaged"")]"
11624,Add min mode to embedding bags,2018-09-13 03:50:48+00:00,,0,4,"[Label(name=""module: nn""), Label(name=""triaged""), Label(name=""enhancement"")]"
11612,[feature request] Triangular Matrix Representation,2018-09-13 00:08:09+00:00,,0,4,"[Label(name=""feature""), Label(name=""triaged"")]"
11578,Request to import pytest in test/*.py,2018-09-12 16:50:40+00:00,,1,22,"[Label(name=""module: tests""), Label(name=""triaged"")]"
11551,"CrossEntropyLoss, ignore_index does not prevent back-prop if the logits are -inf",2018-09-11 21:29:27+00:00,,0,1,"[Label(name=""module: docs""), Label(name=""module: nn""), Label(name=""module: loss""), Label(name=""triaged"")]"
11537,"[CLEANUP] Context functions should return TypeExtendedInterface, not Type",2018-09-11 19:54:31+00:00,,0,0,"[Label(name=""triaged""), Label(name=""better-engineering"")]"
11532,[JIT][tracer] Slicing shape is specialized to tensor rank,2018-09-11 18:24:52+00:00,,0,0,"[Label(name=""oncall: jit"")]"
11516,at::Device makes it very easy to write buggy code,2018-09-11 15:16:58+00:00,,0,4,"[Label(name=""triaged""), Label(name=""better-engineering"")]"
11514,[feature request] - Allow sequences lengths to be 0 in PackSequence,2018-09-11 10:00:49+00:00,,0,1,"[Label(name=""module: nn""), Label(name=""module: rnn""), Label(name=""triaged""), Label(name=""enhancement"")]"
11496,"Tests with ""."" in the name cannot be run standalone",2018-09-11 00:13:42+00:00,,0,0,"[Label(name=""module: tests""), Label(name=""triaged"")]"
11451,[caffe2] caffe2 openmp linking error with xcode 9.0(AppleClang 9.0) on mac,2018-09-10 09:27:55+00:00,,0,2,"[Label(name=""caffe2"")]"
11439,High leverage TH operations to port to ATen,2018-09-09 17:33:25+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: porting""), Label(name=""better-engineering""), Label(name=""module: tensor creation"")]"
11433,Assorted issues in Caffe2's Metal ops,2018-09-09 07:19:18+00:00,,0,0,"[Label(name=""caffe2"")]"
11426,[Feature request] Intuitive error message when input to Linear is not cudarized,2018-09-08 15:54:26+00:00,,0,1,"[Label(name=""module: error checking""), Label(name=""triaged"")]"
11390,Views created in no_grad block still have requires_grad=True,2018-09-07 18:23:56+00:00,,1,21,"[Label(name=""high priority""), Label(name=""module: docs""), Label(name=""module: autograd""), Label(name=""triaged"")]"
11389,[distributions] Torch distribution samplers slow on expanded parameters,2018-09-07 18:08:15+00:00,,0,0,"[Label(name=""todo""), Label(name=""module: distributions""), Label(name=""triaged"")]"
11372,Suggest: DataLoader add device parameter ,2018-09-07 07:47:04+00:00,,0,8,"[Label(name=""todo""), Label(name=""module: dataloader""), Label(name=""triaged""), Label(name=""enhancement"")]"
11363,Hypothesis operator tests in Caffe2 generate too many warnings,2018-09-07 02:22:20+00:00,,0,1,"[Label(name=""caffe2"")]"
11354,caffe2 failed to build from source,2018-09-07 00:02:09+00:00,,0,8,"[Label(name=""caffe2"")]"
11340,Better user experience for using Generator object,2018-09-06 18:27:52+00:00,,1,16,"[Label(name=""todo""), Label(name=""module: docs""), Label(name=""module: cuda""), Label(name=""triaged""), Label(name=""module: random"")]"
11324,Why does DistributedDataSampler not use default RNG?,2018-09-06 06:13:36+00:00,,0,3,"[Label(name=""oncall: distributed""), Label(name=""triaged"")]"
11268,How to re-shuffle lmdb per epoch in the caffe2 training process,2018-09-05 06:19:01+00:00,,0,0,"[Label(name=""caffe2"")]"
11267,How to simulate multi-node using single-node with 8 GPUs,2018-09-05 06:18:21+00:00,,0,0,"[Label(name=""caffe2"")]"
11213,Ubuntu 16.04 setup.py error - undefined reference to elfLink_Get_FatBinary_From_Object' /usr/lib/x86_64-linux-gnu/libcuda.so: undefined reference to elf32_section_header',2018-09-04 12:41:16+00:00,,0,23,"[Label(name=""module: build""), Label(name=""triaged""), Label(name=""module: undefined reference"")]"
11202,[pytorch][feature request] Cosine distance / simialrity between samples of own tensor or two tensors,2018-09-03 14:40:43+00:00,,0,21,"[Label(name=""module: nn""), Label(name=""triaged""), Label(name=""module: numpy""), Label(name=""function request""), Label(name=""module: distance functions"")]"
11197,[Caffe2] How to correctly add Caffe2 libraries to Visual Studio to write C++ programs?,2018-09-03 08:02:17+00:00,,0,0,"[Label(name=""caffe2"")]"
11180,A Caffe2 Implementation of Pose Estimation,2018-09-01 22:47:51+00:00,,0,0,"[Label(name=""caffe2"")]"
11119,[Caffe2] Error C2492: data with thread storage duration may not have dll interface,2018-08-30 23:44:06+00:00,,0,0,"[Label(name=""caffe2"")]"
11113,use_system_nccl flag does not work?,2018-08-30 22:09:37+00:00,,0,2,"[Label(name=""module: build""), Label(name=""triaged"")]"
11072,[...] operator for masked select does not broadcast anymore,2018-08-30 09:28:13+00:00,,0,1,"[Label(name=""todo""), Label(name=""triaged""), Label(name=""module: sorting and selection"")]"
11071,undefined reference to 'caffe2::Caffe2FlagsRegistry[abi:cxx11]()',2018-08-30 08:29:35+00:00,,0,2,"[Label(name=""module: build""), Label(name=""triaged"")]"
11062,"non-shuffling data loaders can affect random states, thus the results of shuffling data loaders.",2018-08-30 02:56:33+00:00,,0,3,"[Label(name=""todo""), Label(name=""module: dataloader""), Label(name=""triaged"")]"
11058, A bug in roi_align.cc? [Caffe2],2018-08-30 02:27:45+00:00,,0,1,"[Label(name=""caffe2"")]"
10996,Multiprocess Deadlock when using np.transpose and torch.stack ,2018-08-29 12:46:09+00:00,,0,12,"[Label(name=""module: multiprocessing""), Label(name=""triaged"")]"
10991,Error when building ,2018-08-29 08:12:00+00:00,,0,4,"[Label(name=""caffe2"")]"
10990,[Caffe2] [Question] How to disable the bias parameter?,2018-08-29 07:33:20+00:00,,0,0,"[Label(name=""caffe2"")]"
10985,Where could I see all of the caffe2 operators and their arguments in python API?,2018-08-29 03:00:38+00:00,,0,2,"[Label(name=""caffe2"")]"
10984,[caffe2] Implement Gather for any value of `axis`,2018-08-29 02:57:33+00:00,,0,0,"[Label(name=""caffe2"")]"
10978,[feature request] padding for torch.cat ,2018-08-28 22:01:36+00:00,,1,10,"[Label(name=""triaged""), Label(name=""enhancement""), Label(name=""module: viewing and reshaping"")]"
10956,Better dev docs for writing native CPU kernels with Vec256,2018-08-28 16:50:38+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: vectorization"")]"
10950,Cannot run torch in different sub-interpreters,2018-08-28 15:59:18+00:00,,0,0,"[Label(name=""todo""), Label(name=""needs reproduction""), Label(name=""module: cpp""), Label(name=""triaged"")]"
10940,[Caffe2] Model work Alright in Python but Failed in C++,2018-08-28 10:09:21+00:00,,0,2,"[Label(name=""caffe2"")]"
10913,Cannot find operator schema for 'ATen' Caffe2 Ios,2018-08-27 20:35:24+00:00,,0,0,"[Label(name=""caffe2""), Label(name=""triaged"")]"
10902,LNK2019 error when linking with MSVC [Caffe2],2018-08-27 14:51:00+00:00,,0,4,"[Label(name=""caffe2"")]"
10875,how can i run two model in a simple project?,2018-08-25 09:06:04+00:00,,0,3,"[Label(name=""caffe2"")]"
10818,[Caffe2] Can't load pretrained model,2018-08-23 11:06:29+00:00,,0,0,"[Label(name=""caffe2"")]"
10808,[Feature Request] Crop op or ConvTranspose with output_shape,2018-08-23 02:47:57+00:00,,0,2,"[Label(name=""caffe2"")]"
10800,[distributed] Synchronization on CUDA side with MPI backend,2018-08-22 22:41:41+00:00,,0,0,"[Label(name=""oncall: distributed""), Label(name=""module: docs""), Label(name=""triaged""), Label(name=""module: c10d""), Label(name=""distributed-backlog"")]"
10756,Unexpected Behavior when Pointwise Operations Write to Expanded Tensors,2018-08-21 23:10:22+00:00,,0,8,"[Label(name=""module: internals""), Label(name=""good first issue""), Label(name=""triaged""), Label(name=""module: partial aliasing"")]"
10746,[Caffe2] Failed to build dispatch_test. Error LNK2001: unresolved external symbol,2018-08-21 19:11:09+00:00,,0,0,"[Label(name=""caffe2"")]"
10738,[caffe2] the caffe2 operators document is too old,2018-08-21 17:24:18+00:00,,0,0,"[Label(name=""caffe2"")]"
10735,Have all C++ modules expose a __file__ attribute,2018-08-21 17:11:23+00:00,,0,8,"[Label(name=""module: docs""), Label(name=""triaged""), Label(name=""enhancement"")]"
10719,size mismatch when trying to reconstruct predifined network,2018-08-21 03:26:52+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: vision"")]"
10714,[feature request][caffe2] extend FC/FCTranspose op to handle 2d bias.,2018-08-21 01:33:09+00:00,,0,2,"[Label(name=""caffe2"")]"
10691,Build system doesn't prevent ATen/core from including non-core files,2018-08-20 18:05:58+00:00,,0,0,"[Label(name=""module: build""), Label(name=""triaged"")]"
10685,[feature request] convtbc with group convolution,2018-08-20 14:44:06+00:00,,0,0,"[Label(name=""feature""), Label(name=""module: convolution""), Label(name=""triaged"")]"
10684,make install error： [third_party/gloo/gloo/CMakeFiles/gloo.dir/all] Error 2,2018-08-20 14:22:27+00:00,,0,2,"[Label(name=""module: build""), Label(name=""triaged""), Label(name=""module: third_party"")]"
10683,Tensor.register_hook is not passing the tensor object to the hook function,2018-08-20 14:03:44+00:00,,0,3,"[Label(name=""module: bc-breaking""), Label(name=""triaged""), Label(name=""enhancement"")]"
10675,GenerateProposals CUDA implementation,2018-08-20 02:17:58+00:00,,0,4,"[Label(name=""caffe2"")]"
10667,[Caffe2] Error importing ConvTranspose2d to Caffe2 with ONNX,2018-08-19 18:11:12+00:00,,0,2,"[Label(name=""caffe2"")]"
10615,Request for better memory management,2018-08-17 10:38:47+00:00,,0,2,"[Label(name=""feature""), Label(name=""module: memory usage""), Label(name=""triaged"")]"
10604,"Bilinear interpolation behavior inconsistent with TF, CoreML and Caffe",2018-08-17 00:45:34+00:00,,0,7,"[Label(name=""triaged""), Label(name=""module: interpolation"")]"
10582,[Caffe2] Unable to use MPI rendezvous in Caffe2,2018-08-16 14:50:46+00:00,,0,3,"[Label(name=""caffe2"")]"
10577,[BUG]: unstable happend in saving model.,2018-08-16 04:48:09+00:00,,0,13,"[Label(name=""module: serialization""), Label(name=""triaged"")]"
10573,[Caffe2] Error C2375 when building DLL. ,2018-08-16 03:18:19+00:00,,0,0,"[Label(name=""caffe2"")]"
10536,[feature request] Adding Pre and Post padding functionalities to pad_sequence function,2018-08-15 10:00:24+00:00,,0,6,"[Label(name=""feature""), Label(name=""module: nn""), Label(name=""triaged""), Label(name=""module: padding"")]"
10515,[Caffe2] Segmentation faults in multithreading Caffe2,2018-08-14 20:40:06+00:00,,0,7,"[Label(name=""caffe2"")]"
10482,Reduce code duplication in interpolate and make it more generic,2018-08-13 19:34:03+00:00,,1,15,"[Label(name=""feature""), Label(name=""triaged""), Label(name=""module: interpolation"")]"
10471,[Caffe2] Multithreading in Caffe2,2018-08-13 17:27:05+00:00,,0,4,"[Label(name=""caffe2"")]"
10464,caffe2 CI does not test header install,2018-08-13 15:42:10+00:00,,0,0,"[Label(name=""caffe2"")]"
10461,Key already registered. Offending key: caffe2_print_stacktraces.,2018-08-13 15:01:55+00:00,,0,0,"[Label(name=""caffe2"")]"
10460,Type name float registered twice. This should not happen. Do you have duplicated CAFFE_KNOWN_TYPE?,2018-08-13 14:42:04+00:00,,0,0,"[Label(name=""caffe2"")]"
10454,[feature request] Rank-Revealing QR - Adding dgeqp3 support to torch.qr,2018-08-13 08:48:59+00:00,,0,4,"[Label(name=""todo""), Label(name=""feature""), Label(name=""triaged""), Label(name=""module: linear algebra""), Label(name=""actionable"")]"
10440,"[caffe2] enforce fail at context_gpu.cu:285, cannot get GPU memory usage statistics",2018-08-11 20:44:09+00:00,,0,0,"[Label(name=""caffe2"")]"
10396,"[feature request] Provide a way to redirect shared memory prefix ""/torch_""",2018-08-10 07:13:32+00:00,,0,5,"[Label(name=""triaged""), Label(name=""enhancement"")]"
10386,[feature request] batch_first option in torch.utils.data,2018-08-09 21:23:11+00:00,,0,1,"[Label(name=""module: dataloader""), Label(name=""triaged""), Label(name=""enhancement"")]"
10377,[Docs] Update broadcasting documentation for scalars / n-dimensional empty tensors,2018-08-09 14:08:34+00:00,,0,3,"[Label(name=""todo""), Label(name=""module: docs""), Label(name=""triaged"")]"
10375,"Sending CUDA tensor to process, and then back, does not work",2018-08-09 13:17:34+00:00,,0,10,"[Label(name=""module: bootcamp""), Label(name=""module: multiprocessing""), Label(name=""module: cuda""), Label(name=""triaged"")]"
10342,[Caffe2] which kind of database can I read from caffe2,2018-08-08 03:29:32+00:00,,0,0,"[Label(name=""caffe2"")]"
10341,[Caffe2] Which document should we follow to install caffe2?,2018-08-08 03:01:19+00:00,,0,1,"[Label(name=""caffe2"")]"
10314,[Caffe2] ConvPoolOpBase operator,2018-08-07 17:04:25+00:00,,0,0,"[Label(name=""caffe2"")]"
10298,[feature request] Runtime warning for inappropriate labels (among others),2018-08-07 12:38:14+00:00,,1,5,"[Label(name=""module: loss""), Label(name=""module: error checking""), Label(name=""triaged"")]"
10256,[Caffe 2] How to access/remove Blobs from Workspace?,2018-08-06 08:48:38+00:00,,0,0,"[Label(name=""caffe2"")]"
10254,"[Caffe2] I don't knw whether GPU support is right, is there something wrong with Hypothesis?",2018-08-06 07:57:13+00:00,,0,4,"[Label(name=""caffe2"")]"
10249,pytorch does not compatible with caffe2,2018-08-06 03:36:14+00:00,,0,10,"[Label(name=""caffe2"")]"
10232,[Caffe2] AVX not enabled for pytorch/caffe2,2018-08-04 05:39:36+00:00,,0,3,"[Label(name=""caffe2"")]"
10215,[Caffe2] Build failure on Ubuntu 16.04,2018-08-03 19:15:45+00:00,,0,7,"[Label(name=""caffe2"")]"
10176,[Caffe2] Modelling using Ops instead of Helper Functions,2018-08-02 19:46:49+00:00,,0,0,"[Label(name=""caffe2"")]"
10172,"[Feature request] Batch eig/symeig functions (for small matrices, with CUDA)",2018-08-02 18:38:23+00:00,,0,4,"[Label(name=""triaged""), Label(name=""module: batching""), Label(name=""module: linear algebra""), Label(name=""function request"")]"
10170,build error,2018-08-02 18:14:45+00:00,,0,0,"[Label(name=""caffe2"")]"
10165,torch.utils.data.random_split() returns dataset index as tensor,2018-08-02 15:24:20+00:00,,0,4,"[Label(name=""module: docs""), Label(name=""module: dataloader""), Label(name=""triaged"")]"
10161,error when building caffe2 from source with gcc 7 & cuda gcc 5.5,2018-08-02 08:42:21+00:00,,0,3,"[Label(name=""caffe2"")]"
10155,"""No module named 'tools.setup_helpers'"" when use pip install caffe2",2018-08-02 03:42:59+00:00,,0,4,"[Label(name=""caffe2"")]"
10119,"[Caffe2] MNIST Tutorial LMDB Error ""Cannot open db"" ",2018-08-01 14:41:50+00:00,,0,21,"[Label(name=""caffe2"")]"
10088,[Caffe2]  Implementing CoordConv layer,2018-07-31 20:23:21+00:00,,0,3,"[Label(name=""caffe2"")]"
10070,UnicodeDecodeError while loading caffe2 model,2018-07-31 13:31:00+00:00,,0,3,"[Label(name=""caffe2"")]"
10062,Does this mean onnx do not support spatialBN operator?,2018-07-31 08:32:32+00:00,,0,8,"[Label(name=""caffe2"")]"
10043,Sparse tensor use cases,2018-07-31 01:06:25+00:00,,0,83,"[Label(name=""module: sparse""), Label(name=""feature""), Label(name=""triaged"")]"
10007,Upgrade Caffe2 Hypothesis,2018-07-30 15:35:10+00:00,,0,1,"[Label(name=""caffe2"")]"
10006,RNN gradients in eval mode in pytorch 0.4,2018-07-30 14:42:09+00:00,,0,10,"[Label(name=""module: nn""), Label(name=""module: rnn""), Label(name=""triaged"")]"
9983,[feature request] Add matrix functions,2018-07-29 03:25:01+00:00,,1,85,"[Label(name=""triaged""), Label(name=""module: numpy""), Label(name=""module: linear algebra""), Label(name=""function request"")]"
9975,python caffe2/python/operator_test/activation_ops_test.py  Segmentation fault (core dumped),2018-07-28 14:38:48+00:00,,0,2,"[Label(name=""caffe2"")]"
9952,[feature request] Add COCOB Optimizer,2018-07-27 20:47:25+00:00,,0,4,"[Label(name=""module: optimizer""), Label(name=""triaged""), Label(name=""function request"")]"
9950,Stop passing inplace/out arguments as (non-const) Tensor& to functions,2018-07-27 20:03:20+00:00,,0,0,"[Label(name=""module: internals""), Label(name=""module: cpp""), Label(name=""triaged""), Label(name=""enhancement"")]"
9945,WERROR=1 doesn't work with FULL_CAFFE2,2018-07-27 19:01:16+00:00,,0,0,"[Label(name=""caffe2"")]"
9921,A serious problem when installing caffe2. Can anyone  help me?,2018-07-27 05:58:10+00:00,,0,7,"[Label(name=""caffe2"")]"
9912,Stop ifdef'ing out scatter/gather (comm) in libtorch,2018-07-26 23:46:30+00:00,,0,1,"[Label(name=""module: cpp""), Label(name=""module: cuda""), Label(name=""triaged"")]"
9910,CRITICAL:root:Cannot load caffe2.python. Error: DLL load failed: A dynamic link library (DLL) initialization routine failed.,2018-07-26 23:04:26+00:00,,0,0,"[Label(name=""caffe2"")]"
9898,[Feature Request] Checkpoint manager,2018-07-26 19:43:40+00:00,,1,3,"[Label(name=""feature""), Label(name=""triaged"")]"
9894,[docs] Script for releasing new versions of the docs,2018-07-26 18:57:52+00:00,,1,0,"[Label(name=""module: docs""), Label(name=""triaged"")]"
9893,interaction with FindCUDA causes spurious re-cmakes,2018-07-26 18:31:21+00:00,,0,1,"[Label(name=""module: build""), Label(name=""triaged"")]"
9886,[doc] functionalities not documented,2018-07-26 17:41:35+00:00,,0,20,"[Label(name=""module: docs""), Label(name=""good first issue""), Label(name=""triaged"")]"
9883,NetTest.OperatorWithExecutorHelper intermittently hangs,2018-07-26 17:08:48+00:00,,0,0,"[Label(name=""caffe2"")]"
9882,Unintuitive reduction of mini-batch loss for NLLLoss,2018-07-26 16:47:03+00:00,,1,1,"[Label(name=""module: docs""), Label(name=""module: nn""), Label(name=""module: loss""), Label(name=""triaged"")]"
9881,cannot open caffe2.lib in VS2015 debug mode,2018-07-26 15:20:53+00:00,,0,0,"[Label(name=""caffe2"")]"
9875,onnx to caffe2 err,2018-07-26 12:08:54+00:00,,0,0,"[Label(name=""caffe2"")]"
9873,"Pytorch is slow when only using CPU, and cannot utilize multicore of CPU",2018-07-26 10:52:00+00:00,,0,24,"[Label(name=""module: performance""), Label(name=""module: cpu""), Label(name=""triaged""), Label(name=""module: multithreading"")]"
9867,How can I sure that I run caffe2 with GPU,2018-07-26 07:24:39+00:00,,0,1,"[Label(name=""caffe2"")]"
9854,TestConvolution.test_conv_separate_stride_pad_gradients failing,2018-07-26 00:40:42+00:00,,0,1,"[Label(name=""caffe2"")]"
9853,TestSequenceOps.test_gather_padding failing,2018-07-26 00:39:07+00:00,,0,1,"[Label(name=""caffe2"")]"
9833,RecurrentNetworkTest.test_sum_mul flaky on master,2018-07-25 18:37:47+00:00,,0,0,"[Label(name=""caffe2""), Label(name=""module: flaky-tests""), Label(name=""better-engineering"")]"
9832,TestReduceFrontSum.test_col2im_gradients flaky,2018-07-25 18:31:35+00:00,,0,1,"[Label(name=""caffe2""), Label(name=""module: flaky-tests""), Label(name=""better-engineering"")]"
9797,Build torch as a submodule with static linking doesn't work (CAFFE2_PERF_WITH_AVX2 is not defined),2018-07-25 00:14:16+00:00,,1,4,"[Label(name=""caffe2""), Label(name=""module: static linking"")]"
9761,[caffe2] Questions about conv_transpose && ConvTranspose,2018-07-24 14:31:44+00:00,,0,10,"[Label(name=""caffe2"")]"
9753,dataloader stuck at sched_yield =0,2018-07-24 09:11:48+00:00,,0,0,"[Label(name=""module: dataloader""), Label(name=""triaged"")]"
9708,"[caffe2]mpirun multi-node multi GPU in Distributed mode ,run resnet50_trainer.py get RuntimeError",2018-07-23 13:19:10+00:00,,0,6,"[Label(name=""caffe2"")]"
9707,"[caffe2]mpirun multi-node multi GPU in Distributed mode ,run resnet50_trainer.py get RuntimeError",2018-07-23 13:18:38+00:00,,0,0,"[Label(name=""caffe2"")]"
9704,"A newer protobuf should be used, so that cmake install will work when building for mobile",2018-07-23 04:52:19+00:00,,1,4,"[Label(name=""caffe2"")]"
9701,[request] speed-up multidim slicing backward,2018-07-23 04:20:40+00:00,,0,5,"[Label(name=""todo""), Label(name=""module: performance""), Label(name=""module: autograd""), Label(name=""triaged"")]"
9699,[Build error] libcudnn.so: error adding symbols: File in wrong format,2018-07-23 02:22:25+00:00,,0,6,"[Label(name=""caffe2"")]"
9681,[feature request] Support for 0-length sequences in packed_sequences,2018-07-21 18:26:23+00:00,,0,6,"[Label(name=""module: nn""), Label(name=""module: rnn""), Label(name=""triaged"")]"
9678,Remove BatchNorm layers once the training is completed.,2018-07-21 12:29:41+00:00,,0,5,"[Label(name=""feature""), Label(name=""module: nn""), Label(name=""triaged""), Label(name=""module: norms and normalization"")]"
9676,"[caffe2]running problem,  No module named caffe2_pybind11_state_hip",2018-07-21 07:10:55+00:00,,1,2,"[Label(name=""caffe2"")]"
9674,The state of sparse Tensors,2018-07-21 04:03:19+00:00,,0,37,"[Label(name=""module: sparse""), Label(name=""triaged"")]"
9624,Request: Pycuda interoperability,2018-07-20 13:40:42+00:00,,0,5,"[Label(name=""feature""), Label(name=""triaged"")]"
9604,WARNING:root:This caffe2 python run does not have GPU support. Will run in CPU only mode. CRITICAL:root:Cannot load caffe2.python. Error: libcaffe2.so: cannot open shared object file: No such file or directory,2018-07-19 21:20:38+00:00,,1,7,"[Label(name=""caffe2"")]"
9595,[JIT] Unify python -> SugaredValue construction + fix inlining of graphs with Tuple-typed inputs,2018-07-19 18:49:28+00:00,,0,0,"[Label(name=""oncall: jit"")]"
9570,[feature request] More options for Fractional Max Pooling,2018-07-18 22:21:27+00:00,,0,0,"[Label(name=""triaged""), Label(name=""module: pooling"")]"
9563,batch_sampler/test_worker_seed intermittently fails with address already in use on OS X,2018-07-18 20:57:32+00:00,,0,2,"[Label(name=""todo""), Label(name=""module: serialization""), Label(name=""triaged""), Label(name=""module: flaky-tests"")]"
9560,Incorrect term in _LRScheduler.,2018-07-18 20:18:51+00:00,,0,5,"[Label(name=""todo""), Label(name=""module: optimizer""), Label(name=""triaged"")]"
9559,[feature request] Rename `Subset` -> `Resample` to reflect wider use,2018-07-18 20:16:46+00:00,,0,2,"[Label(name=""todo""), Label(name=""module: dataloader""), Label(name=""triaged"")]"
9531,[caffe2]train on GPU and test on cpu failed,2018-07-18 11:52:22+00:00,,0,1,"[Label(name=""caffe2"")]"
9484,WARNING:root:This caffe2 python run does not have GPU support. Will run in CPU only mode. WARNING:root:Debug message: libcurand.so.9.0: cannot open shared object file: No such file or directory Segmentation fault (core dumped),2018-07-17 05:58:23+00:00,,0,5,"[Label(name=""caffe2"")]"
9461,Windows CPU version much slower than Unix versions,2018-07-16 01:13:57+00:00,,0,17,"[Label(name=""module: windows""), Label(name=""triaged"")]"
9449,PredictorTest.SimpleBatchSizedMapInput intermittently hangs,2018-07-14 18:50:22+00:00,,0,3,"[Label(name=""caffe2"")]"
9445,Build error: flat_hash_map.h(226) C2133,2018-07-14 15:37:06+00:00,,0,4,"[Label(name=""caffe2"")]"
9381,[doc] many losses still mention size_average in formula,2018-07-12 11:47:05+00:00,,1,0,"[Label(name=""module: docs""), Label(name=""module: nn""), Label(name=""module: loss""), Label(name=""triaged""), Label(name=""module: deprecation"")]"
